"Time","Contracts","Funding Interval","Funding Rate"
"2022-12-24 09:00:00","XLMUSD Perpetual","8h","0.010000%"
"2022-12-24 01:00:00","XLMUSD Perpetual","8h","0.010000%"
"2022-12-23 17:00:00","XLMUSD Perpetual","8h","0.010000%"
"2022-12-23 09:00:00","XLMUSD Perpetual","8h","0.010000%"
"2022-12-23 01:00:00","XLMUSD Perpetual","8h","0.010000%"
"2022-12-22 17:00:00","XLMUSD Perpetual","8h","0.010000%"
"2022-12-22 09:00:00","XLMUSD Perpetual","8h","0.010000%"
"2022-12-22 01:00:00","XLMUSD Perpetual","8h","0.010000%"
"2022-12-21 17:00:00","XLMUSD Perpetual","8h","0.010000%"
"2022-12-21 09:00:00","XLMUSD Perpetual","8h","0.010000%"
"2022-12-21 01:00:00","XLMUSD Perpetual","8h","0.010000%"
"2022-12-20 17:00:00","XLMUSD Perpetual","8h","0.010000%"
"2022-12-20 09:00:00","XLMUSD Perpetual","8h","0.002628%"
"2022-12-20 01:00:00","XLMUSD Perpetual","8h","0.002043%"
"2022-12-19 17:00:00","XLMUSD Perpetual","8h","0.010000%"
"2022-12-19 09:00:00","XLMUSD Perpetual","8h","-0.007596%"
"2022-12-19 01:00:00","XLMUSD Perpetual","8h","-0.003443%"
"2022-12-18 17:00:00","XLMUSD Perpetual","8h","-0.006127%"
"2022-12-18 09:00:00","XLMUSD Perpetual","8h","0.000813%"
"2022-12-18 01:00:00","XLMUSD Perpetual","8h","-0.002732%"
"2022-12-17 17:00:00","XLMUSD Perpetual","8h","-0.019660%"
"2022-12-17 09:00:00","XLMUSD Perpetual","8h","-0.018521%"
"2022-12-17 01:00:00","XLMUSD Perpetual","8h","-0.008134%"
"2022-12-16 17:00:00","XLMUSD Perpetual","8h","0.006940%"
"2022-12-16 09:00:00","XLMUSD Perpetual","8h","0.003925%"
"2022-12-16 01:00:00","XLMUSD Perpetual","8h","0.010000%"
"2022-12-15 17:00:00","XLMUSD Perpetual","8h","-0.014383%"
"2022-12-15 09:00:00","XLMUSD Perpetual","8h","0.010000%"
"2022-12-15 01:00:00","XLMUSD Perpetual","8h","0.010000%"
"2022-12-14 17:00:00","XLMUSD Perpetual","8h","0.010000%"
"2022-12-14 09:00:00","XLMUSD Perpetual","8h","0.010000%"
"2022-12-14 01:00:00","XLMUSD Perpetual","8h","0.010000%"
"2022-12-13 17:00:00","XLMUSD Perpetual","8h","0.009556%"
"2022-12-13 09:00:00","XLMUSD Perpetual","8h","-0.013438%"
"2022-12-13 01:00:00","XLMUSD Perpetual","8h","-0.025140%"
"2022-12-12 17:00:00","XLMUSD Perpetual","8h","0.010000%"
"2022-12-12 09:00:00","XLMUSD Perpetual","8h","-0.000823%"
"2022-12-12 01:00:00","XLMUSD Perpetual","8h","0.010000%"
