"Time","Contracts","Funding Interval","Funding Rate"
"2022-09-20 09:00:00","DOGEUSD Perpetual","8h","0.004419%"
"2022-09-20 01:00:00","DOGEUSD Perpetual","8h","0.010000%"
"2022-09-19 17:00:00","DOGEUSD Perpetual","8h","0.010000%"
"2022-09-19 09:00:00","DOGEUSD Perpetual","8h","0.001091%"
"2022-09-19 01:00:00","DOGEUSD Perpetual","8h","0.006078%"
"2022-09-18 17:00:00","DOGEUSD Perpetual","8h","0.010000%"
"2022-09-18 09:00:00","DOGEUSD Perpetual","8h","0.007049%"
"2022-09-18 01:00:00","DOGEUSD Perpetual","8h","0.001089%"
"2022-09-17 17:00:00","DOGEUSD Perpetual","8h","0.001140%"
"2022-09-17 09:00:00","DOGEUSD Perpetual","8h","0.010000%"
"2022-09-17 01:00:00","DOGEUSD Perpetual","8h","0.010000%"
"2022-09-16 17:00:00","DOGEUSD Perpetual","8h","0.010000%"
"2022-09-16 09:00:00","DOGEUSD Perpetual","8h","0.008719%"
"2022-09-16 01:00:00","DOGEUSD Perpetual","8h","0.010000%"
"2022-09-15 17:00:00","DOGEUSD Perpetual","8h","0.010000%"
"2022-09-15 09:00:00","DOGEUSD Perpetual","8h","0.010000%"
"2022-09-15 01:00:00","DOGEUSD Perpetual","8h","0.010000%"
"2022-09-14 17:00:00","DOGEUSD Perpetual","8h","0.010000%"
"2022-09-14 09:00:00","DOGEUSD Perpetual","8h","0.005702%"
"2022-09-14 01:00:00","DOGEUSD Perpetual","8h","0.010000%"
"2022-09-13 17:00:00","DOGEUSD Perpetual","8h","0.010000%"
"2022-09-13 09:00:00","DOGEUSD Perpetual","8h","0.010000%"
"2022-09-13 01:00:00","DOGEUSD Perpetual","8h","0.010000%"
"2022-09-12 17:00:00","DOGEUSD Perpetual","8h","0.010000%"
"2022-09-12 09:00:00","DOGEUSD Perpetual","8h","0.010000%"
"2022-09-12 01:00:00","DOGEUSD Perpetual","8h","0.010000%"
"2022-09-11 17:00:00","DOGEUSD Perpetual","8h","0.010000%"
"2022-09-11 09:00:00","DOGEUSD Perpetual","8h","0.010000%"
"2022-09-11 01:00:00","DOGEUSD Perpetual","8h","0.010000%"
"2022-09-10 17:00:00","DOGEUSD Perpetual","8h","0.010000%"
"2022-09-10 09:00:00","DOGEUSD Perpetual","8h","0.010000%"
"2022-09-10 01:00:00","DOGEUSD Perpetual","8h","0.010000%"
"2022-09-09 17:00:00","DOGEUSD Perpetual","8h","0.010000%"
"2022-09-09 09:00:00","DOGEUSD Perpetual","8h","0.010000%"
"2022-09-09 01:00:00","DOGEUSD Perpetual","8h","0.010000%"
"2022-09-08 17:00:00","DOGEUSD Perpetual","8h","0.010000%"
"2022-09-08 09:00:00","DOGEUSD Perpetual","8h","0.010000%"
"2022-09-08 01:00:00","DOGEUSD Perpetual","8h","0.010000%"
"2022-09-07 17:00:00","DOGEUSD Perpetual","8h","0.010000%"
"2022-09-07 09:00:00","DOGEUSD Perpetual","8h","0.010000%"
"2022-09-07 01:00:00","DOGEUSD Perpetual","8h","0.010000%"
"2022-09-06 17:00:00","DOGEUSD Perpetual","8h","0.010000%"
"2022-09-06 09:00:00","DOGEUSD Perpetual","8h","0.010000%"
"2022-09-06 01:00:00","DOGEUSD Perpetual","8h","0.010000%"
"2022-09-05 17:00:00","DOGEUSD Perpetual","8h","0.010000%"
"2022-09-05 09:00:00","DOGEUSD Perpetual","8h","0.002192%"
"2022-09-05 01:00:00","DOGEUSD Perpetual","8h","0.010000%"
"2022-09-04 17:00:00","DOGEUSD Perpetual","8h","0.010000%"
"2022-09-04 09:00:00","DOGEUSD Perpetual","8h","0.010000%"
"2022-09-04 01:00:00","DOGEUSD Perpetual","8h","0.010000%"
"2022-09-03 17:00:00","DOGEUSD Perpetual","8h","0.010000%"
"2022-09-03 09:00:00","DOGEUSD Perpetual","8h","0.005094%"
"2022-09-03 01:00:00","DOGEUSD Perpetual","8h","0.010000%"
"2022-09-02 17:00:00","DOGEUSD Perpetual","8h","0.010000%"
"2022-09-02 09:00:00","DOGEUSD Perpetual","8h","0.010000%"
"2022-09-02 01:00:00","DOGEUSD Perpetual","8h","0.009722%"
"2022-09-01 17:00:00","DOGEUSD Perpetual","8h","0.001707%"
"2022-09-01 09:00:00","DOGEUSD Perpetual","8h","0.004965%"
"2022-09-01 01:00:00","DOGEUSD Perpetual","8h","0.007514%"
"2022-08-31 17:00:00","DOGEUSD Perpetual","8h","-0.005261%"
"2022-08-31 09:00:00","DOGEUSD Perpetual","8h","-0.008944%"
"2022-08-31 01:00:00","DOGEUSD Perpetual","8h","-0.000009%"
"2022-08-30 17:00:00","DOGEUSD Perpetual","8h","0.009219%"
"2022-08-30 09:00:00","DOGEUSD Perpetual","8h","0.010000%"
"2022-08-30 01:00:00","DOGEUSD Perpetual","8h","0.010000%"
"2022-08-29 17:00:00","DOGEUSD Perpetual","8h","-0.000684%"
"2022-08-29 09:00:00","DOGEUSD Perpetual","8h","-0.025847%"
"2022-08-29 01:00:00","DOGEUSD Perpetual","8h","-0.001720%"
"2022-08-28 17:00:00","DOGEUSD Perpetual","8h","-0.014099%"
"2022-08-28 09:00:00","DOGEUSD Perpetual","8h","0.003603%"
"2022-08-28 01:00:00","DOGEUSD Perpetual","8h","0.007910%"
"2022-08-27 17:00:00","DOGEUSD Perpetual","8h","-0.002437%"
