"Time","Contracts","Funding Interval","Funding Rate"
"2022-07-04 17:00:00","EGLDUSD Perpetual","8h","-0.001218%"
"2022-07-04 09:00:00","EGLDUSD Perpetual","8h","-0.000370%"
"2022-07-04 01:00:00","EGLDUSD Perpetual","8h","0.005095%"
"2022-07-03 17:00:00","EGLDUSD Perpetual","8h","0.001732%"
"2022-07-03 09:00:00","EGLDUSD Perpetual","8h","-0.007079%"
"2022-07-03 01:00:00","EGLDUSD Perpetual","8h","-0.022844%"
"2022-07-02 17:00:00","EGLDUSD Perpetual","8h","0.010000%"
"2022-07-02 09:00:00","EGLDUSD Perpetual","8h","0.001991%"
"2022-07-02 01:00:00","EGLDUSD Perpetual","8h","-0.032905%"
"2022-07-01 17:00:00","EGLDUSD Perpetual","8h","-0.018450%"
"2022-07-01 09:00:00","EGLDUSD Perpetual","8h","-0.030453%"
"2022-07-01 01:00:00","EGLDUSD Perpetual","8h","0.000624%"
"2022-06-30 17:00:00","EGLDUSD Perpetual","8h","-0.022393%"
"2022-06-30 09:00:00","EGLDUSD Perpetual","8h","-0.013714%"
"2022-06-30 01:00:00","EGLDUSD Perpetual","8h","0.001643%"
"2022-06-29 17:00:00","EGLDUSD Perpetual","8h","-0.007604%"
"2022-06-29 09:00:00","EGLDUSD Perpetual","8h","-0.022962%"
"2022-06-29 01:00:00","EGLDUSD Perpetual","8h","-0.031788%"
"2022-06-28 17:00:00","EGLDUSD Perpetual","8h","-0.014919%"
"2022-06-28 09:00:00","EGLDUSD Perpetual","8h","-0.020716%"
"2022-06-28 01:00:00","EGLDUSD Perpetual","8h","-0.022177%"
"2022-06-27 17:00:00","EGLDUSD Perpetual","8h","-0.042561%"
"2022-06-27 09:00:00","EGLDUSD Perpetual","8h","-0.032935%"
"2022-06-27 01:00:00","EGLDUSD Perpetual","8h","0.007019%"
"2022-06-26 17:00:00","EGLDUSD Perpetual","8h","-0.002703%"
"2022-06-26 09:00:00","EGLDUSD Perpetual","8h","-0.007584%"
"2022-06-26 01:00:00","EGLDUSD Perpetual","8h","0.001638%"
"2022-06-25 17:00:00","EGLDUSD Perpetual","8h","-0.000060%"
"2022-06-25 09:00:00","EGLDUSD Perpetual","8h","0.001707%"
"2022-06-25 01:00:00","EGLDUSD Perpetual","8h","0.001068%"
"2022-06-24 17:00:00","EGLDUSD Perpetual","8h","0.004920%"
"2022-06-24 09:00:00","EGLDUSD Perpetual","8h","-0.017873%"
"2022-06-24 01:00:00","EGLDUSD Perpetual","8h","-0.013023%"
"2022-06-23 17:00:00","EGLDUSD Perpetual","8h","-0.006968%"
"2022-06-23 09:00:00","EGLDUSD Perpetual","8h","0.010000%"
"2022-06-23 01:00:00","EGLDUSD Perpetual","8h","0.010000%"
"2022-06-22 17:00:00","EGLDUSD Perpetual","8h","0.010000%"
"2022-06-22 09:00:00","EGLDUSD Perpetual","8h","-0.003824%"
"2022-06-22 01:00:00","EGLDUSD Perpetual","8h","-0.017683%"
"2022-06-21 17:00:00","EGLDUSD Perpetual","8h","-0.001353%"
"2022-06-21 09:00:00","EGLDUSD Perpetual","8h","0.002101%"
"2022-06-21 01:00:00","EGLDUSD Perpetual","8h","-0.011116%"
"2022-06-20 17:00:00","EGLDUSD Perpetual","8h","-0.006417%"
"2022-06-20 09:00:00","EGLDUSD Perpetual","8h","-0.008124%"
"2022-06-20 01:00:00","EGLDUSD Perpetual","8h","-0.002268%"
"2022-06-19 17:00:00","EGLDUSD Perpetual","8h","-0.029157%"
"2022-06-19 09:00:00","EGLDUSD Perpetual","8h","-0.008279%"
"2022-06-19 01:00:00","EGLDUSD Perpetual","8h","-0.021850%"
"2022-06-18 17:00:00","EGLDUSD Perpetual","8h","-0.013218%"
"2022-06-18 09:00:00","EGLDUSD Perpetual","8h","-0.004333%"
"2022-06-18 01:00:00","EGLDUSD Perpetual","8h","-0.002810%"
"2022-06-17 17:00:00","EGLDUSD Perpetual","8h","-0.002933%"
"2022-06-17 09:00:00","EGLDUSD Perpetual","8h","-0.013774%"
"2022-06-17 01:00:00","EGLDUSD Perpetual","8h","-0.018450%"
"2022-06-16 17:00:00","EGLDUSD Perpetual","8h","-0.047983%"
"2022-06-16 09:00:00","EGLDUSD Perpetual","8h","0.000686%"
"2022-06-16 01:00:00","EGLDUSD Perpetual","8h","-0.042222%"
"2022-06-15 17:00:00","EGLDUSD Perpetual","8h","-0.062142%"
"2022-06-15 09:00:00","EGLDUSD Perpetual","8h","-0.025989%"
"2022-06-15 01:00:00","EGLDUSD Perpetual","8h","0.004537%"
"2022-06-14 17:00:00","EGLDUSD Perpetual","8h","0.010000%"
"2022-06-14 09:00:00","EGLDUSD Perpetual","8h","-0.114201%"
"2022-06-14 01:00:00","EGLDUSD Perpetual","8h","-0.927563%"
"2022-06-13 17:00:00","EGLDUSD Perpetual","8h","0.010000%"
"2022-06-13 09:00:00","EGLDUSD Perpetual","8h","-0.042296%"
"2022-06-13 01:00:00","EGLDUSD Perpetual","8h","-0.222425%"
"2022-06-12 17:00:00","EGLDUSD Perpetual","8h","0.010000%"
"2022-06-12 09:00:00","EGLDUSD Perpetual","8h","-0.008979%"
"2022-06-12 01:00:00","EGLDUSD Perpetual","8h","-0.020372%"
"2022-06-11 17:00:00","EGLDUSD Perpetual","8h","-0.084158%"
"2022-06-11 09:00:00","EGLDUSD Perpetual","8h","0.010000%"
"2022-06-11 01:00:00","EGLDUSD Perpetual","8h","-0.062182%"
"2022-06-10 17:00:00","EGLDUSD Perpetual","8h","0.010000%"
"2022-06-10 09:00:00","EGLDUSD Perpetual","8h","0.010000%"
