"Time","Contracts","Funding Interval","Funding Rate"
"2022-07-04 17:00:00","ICXUSD Perpetual","8h","-0.025812%"
"2022-07-04 09:00:00","ICXUSD Perpetual","8h","0.010000%"
"2022-07-04 01:00:00","ICXUSD Perpetual","8h","-0.015709%"
"2022-07-03 17:00:00","ICXUSD Perpetual","8h","0.010000%"
"2022-07-03 09:00:00","ICXUSD Perpetual","8h","0.010000%"
"2022-07-03 01:00:00","ICXUSD Perpetual","8h","0.010000%"
"2022-07-02 17:00:00","ICXUSD Perpetual","8h","0.010000%"
"2022-07-02 09:00:00","ICXUSD Perpetual","8h","0.010000%"
"2022-07-02 01:00:00","ICXUSD Perpetual","8h","-0.006277%"
"2022-07-01 17:00:00","ICXUSD Perpetual","8h","0.010000%"
"2022-07-01 09:00:00","ICXUSD Perpetual","8h","0.010000%"
"2022-07-01 01:00:00","ICXUSD Perpetual","8h","0.010000%"
"2022-06-30 17:00:00","ICXUSD Perpetual","8h","0.004451%"
"2022-06-30 09:00:00","ICXUSD Perpetual","8h","0.010000%"
"2022-06-30 01:00:00","ICXUSD Perpetual","8h","0.010000%"
"2022-06-29 17:00:00","ICXUSD Perpetual","8h","0.010000%"
"2022-06-29 09:00:00","ICXUSD Perpetual","8h","-0.015398%"
"2022-06-29 01:00:00","ICXUSD Perpetual","8h","0.007012%"
"2022-06-28 17:00:00","ICXUSD Perpetual","8h","0.003087%"
"2022-06-28 09:00:00","ICXUSD Perpetual","8h","0.010000%"
"2022-06-28 01:00:00","ICXUSD Perpetual","8h","-0.010454%"
"2022-06-27 17:00:00","ICXUSD Perpetual","8h","0.010000%"
"2022-06-27 09:00:00","ICXUSD Perpetual","8h","-0.034910%"
"2022-06-27 01:00:00","ICXUSD Perpetual","8h","0.000403%"
"2022-06-26 17:00:00","ICXUSD Perpetual","8h","0.010000%"
"2022-06-26 09:00:00","ICXUSD Perpetual","8h","0.010000%"
"2022-06-26 01:00:00","ICXUSD Perpetual","8h","-0.014749%"
"2022-06-25 17:00:00","ICXUSD Perpetual","8h","0.010000%"
"2022-06-25 09:00:00","ICXUSD Perpetual","8h","0.008741%"
"2022-06-25 01:00:00","ICXUSD Perpetual","8h","-0.019271%"
"2022-06-24 17:00:00","ICXUSD Perpetual","8h","-0.007837%"
"2022-06-24 09:00:00","ICXUSD Perpetual","8h","-0.000696%"
"2022-06-24 01:00:00","ICXUSD Perpetual","8h","0.009821%"
"2022-06-23 17:00:00","ICXUSD Perpetual","8h","-0.003324%"
"2022-06-23 09:00:00","ICXUSD Perpetual","8h","0.010000%"
"2022-06-23 01:00:00","ICXUSD Perpetual","8h","-0.028392%"
"2022-06-22 17:00:00","ICXUSD Perpetual","8h","-0.006663%"
"2022-06-22 09:00:00","ICXUSD Perpetual","8h","0.010000%"
"2022-06-22 01:00:00","ICXUSD Perpetual","8h","0.010000%"
"2022-06-21 17:00:00","ICXUSD Perpetual","8h","0.010000%"
"2022-06-21 09:00:00","ICXUSD Perpetual","8h","-0.016274%"
"2022-06-21 01:00:00","ICXUSD Perpetual","8h","0.010000%"
"2022-06-20 17:00:00","ICXUSD Perpetual","8h","0.010000%"
"2022-06-20 09:00:00","ICXUSD Perpetual","8h","0.010000%"
"2022-06-20 01:00:00","ICXUSD Perpetual","8h","0.010000%"
"2022-06-19 17:00:00","ICXUSD Perpetual","8h","-0.012857%"
"2022-06-19 09:00:00","ICXUSD Perpetual","8h","0.001809%"
"2022-06-19 01:00:00","ICXUSD Perpetual","8h","-0.024525%"
"2022-06-18 17:00:00","ICXUSD Perpetual","8h","0.010000%"
"2022-06-18 09:00:00","ICXUSD Perpetual","8h","0.010000%"
"2022-06-18 01:00:00","ICXUSD Perpetual","8h","0.002632%"
"2022-06-17 17:00:00","ICXUSD Perpetual","8h","0.007866%"
"2022-06-17 09:00:00","ICXUSD Perpetual","8h","0.006851%"
"2022-06-17 01:00:00","ICXUSD Perpetual","8h","-0.011538%"
"2022-06-16 17:00:00","ICXUSD Perpetual","8h","-0.008367%"
"2022-06-16 09:00:00","ICXUSD Perpetual","8h","0.010000%"
"2022-06-16 01:00:00","ICXUSD Perpetual","8h","0.009229%"
"2022-06-15 17:00:00","ICXUSD Perpetual","8h","-0.007434%"
"2022-06-15 09:00:00","ICXUSD Perpetual","8h","0.010000%"
"2022-06-15 01:00:00","ICXUSD Perpetual","8h","0.009957%"
"2022-06-14 17:00:00","ICXUSD Perpetual","8h","0.010000%"
"2022-06-14 09:00:00","ICXUSD Perpetual","8h","0.010000%"
"2022-06-14 01:00:00","ICXUSD Perpetual","8h","0.010000%"
"2022-06-13 17:00:00","ICXUSD Perpetual","8h","-0.009809%"
"2022-06-13 09:00:00","ICXUSD Perpetual","8h","-0.012659%"
"2022-06-13 01:00:00","ICXUSD Perpetual","8h","-0.020604%"
