"Time","Contracts","Funding Interval","Funding Rate"
"2022-12-24 09:00:00","GALAUSD Perpetual","8h","-0.084312%"
"2022-12-24 01:00:00","GALAUSD Perpetual","8h","-0.049897%"
"2022-12-23 17:00:00","GALAUSD Perpetual","8h","-0.016028%"
"2022-12-23 09:00:00","GALAUSD Perpetual","8h","-0.072950%"
"2022-12-23 01:00:00","GALAUSD Perpetual","8h","-0.101441%"
"2022-12-22 17:00:00","GALAUSD Perpetual","8h","-0.074946%"
"2022-12-22 09:00:00","GALAUSD Perpetual","8h","0.010000%"
"2022-12-22 01:00:00","GALAUSD Perpetual","8h","0.010000%"
"2022-12-21 17:00:00","GALAUSD Perpetual","8h","0.003481%"
"2022-12-21 09:00:00","GALAUSD Perpetual","8h","0.010000%"
"2022-12-21 01:00:00","GALAUSD Perpetual","8h","0.010000%"
"2022-12-20 17:00:00","GALAUSD Perpetual","8h","-0.004353%"
"2022-12-20 09:00:00","GALAUSD Perpetual","8h","0.002989%"
"2022-12-20 01:00:00","GALAUSD Perpetual","8h","0.010000%"
"2022-12-19 17:00:00","GALAUSD Perpetual","8h","0.010000%"
"2022-12-19 09:00:00","GALAUSD Perpetual","8h","0.010000%"
"2022-12-19 01:00:00","GALAUSD Perpetual","8h","0.010000%"
"2022-12-18 17:00:00","GALAUSD Perpetual","8h","0.010000%"
"2022-12-18 09:00:00","GALAUSD Perpetual","8h","0.010000%"
"2022-12-18 01:00:00","GALAUSD Perpetual","8h","0.010000%"
"2022-12-17 17:00:00","GALAUSD Perpetual","8h","0.010000%"
"2022-12-17 09:00:00","GALAUSD Perpetual","8h","0.010000%"
"2022-12-17 01:00:00","GALAUSD Perpetual","8h","0.010000%"
"2022-12-16 17:00:00","GALAUSD Perpetual","8h","0.010000%"
"2022-12-16 09:00:00","GALAUSD Perpetual","8h","0.010000%"
"2022-12-16 01:00:00","GALAUSD Perpetual","8h","0.010000%"
"2022-12-15 17:00:00","GALAUSD Perpetual","8h","0.008394%"
"2022-12-15 09:00:00","GALAUSD Perpetual","8h","0.010000%"
"2022-12-15 01:00:00","GALAUSD Perpetual","8h","0.010000%"
"2022-12-14 17:00:00","GALAUSD Perpetual","8h","0.010000%"
"2022-12-14 09:00:00","GALAUSD Perpetual","8h","0.010000%"
"2022-12-14 01:00:00","GALAUSD Perpetual","8h","0.010000%"
"2022-12-13 17:00:00","GALAUSD Perpetual","8h","0.010000%"
"2022-12-13 09:00:00","GALAUSD Perpetual","8h","0.002221%"
"2022-12-13 01:00:00","GALAUSD Perpetual","8h","0.010000%"
"2022-12-12 17:00:00","GALAUSD Perpetual","8h","-0.004277%"
"2022-12-12 09:00:00","GALAUSD Perpetual","8h","-0.009633%"
"2022-12-12 01:00:00","GALAUSD Perpetual","8h","0.010000%"
"2022-12-11 17:00:00","GALAUSD Perpetual","8h","0.005502%"
"2022-12-11 09:00:00","GALAUSD Perpetual","8h","0.010000%"
"2022-12-11 01:00:00","GALAUSD Perpetual","8h","0.010000%"
