"Time","Contracts","Funding Interval","Funding Rate"
"2022-07-04 17:00:00","ALGOUSD Perpetual","8h","0.010000%"
"2022-07-04 09:00:00","ALGOUSD Perpetual","8h","0.010000%"
"2022-07-04 01:00:00","ALGOUSD Perpetual","8h","0.010000%"
"2022-07-03 17:00:00","ALGOUSD Perpetual","8h","0.010000%"
"2022-07-03 09:00:00","ALGOUSD Perpetual","8h","0.010000%"
"2022-07-03 01:00:00","ALGOUSD Perpetual","8h","0.010000%"
"2022-07-02 17:00:00","ALGOUSD Perpetual","8h","0.007289%"
"2022-07-02 09:00:00","ALGOUSD Perpetual","8h","0.008404%"
"2022-07-02 01:00:00","ALGOUSD Perpetual","8h","-0.003241%"
"2022-07-01 17:00:00","ALGOUSD Perpetual","8h","0.006982%"
"2022-07-01 09:00:00","ALGOUSD Perpetual","8h","-0.017414%"
"2022-07-01 01:00:00","ALGOUSD Perpetual","8h","0.010000%"
"2022-06-30 17:00:00","ALGOUSD Perpetual","8h","0.010000%"
"2022-06-30 09:00:00","ALGOUSD Perpetual","8h","0.010000%"
"2022-06-30 01:00:00","ALGOUSD Perpetual","8h","0.010000%"
"2022-06-29 17:00:00","ALGOUSD Perpetual","8h","0.010000%"
"2022-06-29 09:00:00","ALGOUSD Perpetual","8h","0.010000%"
"2022-06-29 01:00:00","ALGOUSD Perpetual","8h","0.010000%"
"2022-06-28 17:00:00","ALGOUSD Perpetual","8h","0.010000%"
"2022-06-28 09:00:00","ALGOUSD Perpetual","8h","0.010000%"
"2022-06-28 01:00:00","ALGOUSD Perpetual","8h","0.010000%"
"2022-06-27 17:00:00","ALGOUSD Perpetual","8h","0.010000%"
"2022-06-27 09:00:00","ALGOUSD Perpetual","8h","-0.014498%"
"2022-06-27 01:00:00","ALGOUSD Perpetual","8h","0.001766%"
"2022-06-26 17:00:00","ALGOUSD Perpetual","8h","0.009095%"
"2022-06-26 09:00:00","ALGOUSD Perpetual","8h","-0.002496%"
"2022-06-26 01:00:00","ALGOUSD Perpetual","8h","-0.004815%"
"2022-06-25 17:00:00","ALGOUSD Perpetual","8h","0.005738%"
"2022-06-25 09:00:00","ALGOUSD Perpetual","8h","-0.005430%"
"2022-06-25 01:00:00","ALGOUSD Perpetual","8h","-0.017095%"
"2022-06-24 17:00:00","ALGOUSD Perpetual","8h","0.001526%"
"2022-06-24 09:00:00","ALGOUSD Perpetual","8h","-0.055330%"
"2022-06-24 01:00:00","ALGOUSD Perpetual","8h","-0.054228%"
"2022-06-23 17:00:00","ALGOUSD Perpetual","8h","-0.014163%"
"2022-06-23 09:00:00","ALGOUSD Perpetual","8h","-0.025530%"
"2022-06-23 01:00:00","ALGOUSD Perpetual","8h","-0.030888%"
"2022-06-22 17:00:00","ALGOUSD Perpetual","8h","-0.033071%"
"2022-06-22 09:00:00","ALGOUSD Perpetual","8h","-0.037890%"
"2022-06-22 01:00:00","ALGOUSD Perpetual","8h","-0.027208%"
"2022-06-21 17:00:00","ALGOUSD Perpetual","8h","0.000594%"
"2022-06-21 09:00:00","ALGOUSD Perpetual","8h","0.010000%"
"2022-06-21 01:00:00","ALGOUSD Perpetual","8h","-0.005460%"
"2022-06-20 17:00:00","ALGOUSD Perpetual","8h","0.010000%"
"2022-06-20 09:00:00","ALGOUSD Perpetual","8h","0.010000%"
"2022-06-20 01:00:00","ALGOUSD Perpetual","8h","0.010000%"
"2022-06-19 17:00:00","ALGOUSD Perpetual","8h","0.008710%"
"2022-06-19 09:00:00","ALGOUSD Perpetual","8h","0.010000%"
"2022-06-19 01:00:00","ALGOUSD Perpetual","8h","0.010000%"
"2022-06-18 17:00:00","ALGOUSD Perpetual","8h","0.010000%"
"2022-06-18 09:00:00","ALGOUSD Perpetual","8h","-0.002100%"
"2022-06-18 01:00:00","ALGOUSD Perpetual","8h","0.002696%"
"2022-06-17 17:00:00","ALGOUSD Perpetual","8h","0.010000%"
"2022-06-17 09:00:00","ALGOUSD Perpetual","8h","0.001749%"
"2022-06-17 01:00:00","ALGOUSD Perpetual","8h","0.003951%"
"2022-06-16 17:00:00","ALGOUSD Perpetual","8h","0.004993%"
