"Time","Contracts","Funding Interval","Funding Rate"
"2022-12-24 09:00:00","ETCUSD Perpetual","8h","0.010000%"
"2022-12-24 01:00:00","ETCUSD Perpetual","8h","-0.013733%"
"2022-12-23 17:00:00","ETCUSD Perpetual","8h","-0.003470%"
"2022-12-23 09:00:00","ETCUSD Perpetual","8h","-0.010830%"
"2022-12-23 01:00:00","ETCUSD Perpetual","8h","-0.003737%"
"2022-12-22 17:00:00","ETCUSD Perpetual","8h","-0.025233%"
"2022-12-22 09:00:00","ETCUSD Perpetual","8h","-0.033246%"
"2022-12-22 01:00:00","ETCUSD Perpetual","8h","-0.014960%"
"2022-12-21 17:00:00","ETCUSD Perpetual","8h","-0.028350%"
"2022-12-21 09:00:00","ETCUSD Perpetual","8h","-0.041272%"
"2022-12-21 01:00:00","ETCUSD Perpetual","8h","-0.060833%"
"2022-12-20 17:00:00","ETCUSD Perpetual","8h","-0.032710%"
"2022-12-20 09:00:00","ETCUSD Perpetual","8h","-0.053293%"
"2022-12-20 01:00:00","ETCUSD Perpetual","8h","-0.029770%"
"2022-12-19 17:00:00","ETCUSD Perpetual","8h","-0.030683%"
"2022-12-19 09:00:00","ETCUSD Perpetual","8h","-0.039228%"
"2022-12-19 01:00:00","ETCUSD Perpetual","8h","-0.004451%"
"2022-12-18 17:00:00","ETCUSD Perpetual","8h","-0.042713%"
"2022-12-18 09:00:00","ETCUSD Perpetual","8h","-0.057960%"
"2022-12-18 01:00:00","ETCUSD Perpetual","8h","-0.028999%"
"2022-12-17 17:00:00","ETCUSD Perpetual","8h","-0.044726%"
"2022-12-17 09:00:00","ETCUSD Perpetual","8h","-0.039386%"
"2022-12-17 01:00:00","ETCUSD Perpetual","8h","-0.031752%"
"2022-12-16 17:00:00","ETCUSD Perpetual","8h","0.010000%"
"2022-12-16 09:00:00","ETCUSD Perpetual","8h","-0.012179%"
"2022-12-16 01:00:00","ETCUSD Perpetual","8h","0.009221%"
"2022-12-15 17:00:00","ETCUSD Perpetual","8h","0.010000%"
"2022-12-15 09:00:00","ETCUSD Perpetual","8h","0.009071%"
"2022-12-15 01:00:00","ETCUSD Perpetual","8h","-0.010207%"
"2022-12-14 17:00:00","ETCUSD Perpetual","8h","0.006571%"
"2022-12-14 09:00:00","ETCUSD Perpetual","8h","0.010000%"
"2022-12-14 01:00:00","ETCUSD Perpetual","8h","0.002980%"
"2022-12-13 17:00:00","ETCUSD Perpetual","8h","-0.033606%"
"2022-12-13 09:00:00","ETCUSD Perpetual","8h","-0.015792%"
"2022-12-13 01:00:00","ETCUSD Perpetual","8h","-0.071894%"
"2022-12-12 17:00:00","ETCUSD Perpetual","8h","-0.035600%"
"2022-12-12 09:00:00","ETCUSD Perpetual","8h","0.003453%"
"2022-12-12 01:00:00","ETCUSD Perpetual","8h","0.005288%"
"2022-12-11 17:00:00","ETCUSD Perpetual","8h","0.010000%"
"2022-12-11 09:00:00","ETCUSD Perpetual","8h","0.010000%"
"2022-12-11 01:00:00","ETCUSD Perpetual","8h","0.010000%"
"2022-12-10 17:00:00","ETCUSD Perpetual","8h","0.010000%"
"2022-12-10 09:00:00","ETCUSD Perpetual","8h","0.006108%"
"2022-12-10 01:00:00","ETCUSD Perpetual","8h","0.010000%"
"2022-12-09 17:00:00","ETCUSD Perpetual","8h","0.005779%"
"2022-12-09 09:00:00","ETCUSD Perpetual","8h","-0.005109%"
"2022-12-09 01:00:00","ETCUSD Perpetual","8h","-0.005479%"
"2022-12-08 17:00:00","ETCUSD Perpetual","8h","-0.011714%"
"2022-12-08 09:00:00","ETCUSD Perpetual","8h","-0.027922%"
"2022-12-08 01:00:00","ETCUSD Perpetual","8h","-0.032936%"
"2022-12-07 17:00:00","ETCUSD Perpetual","8h","-0.000465%"
"2022-12-07 09:00:00","ETCUSD Perpetual","8h","0.002083%"
"2022-12-07 01:00:00","ETCUSD Perpetual","8h","0.008484%"
"2022-12-06 17:00:00","ETCUSD Perpetual","8h","0.000587%"
"2022-12-06 09:00:00","ETCUSD Perpetual","8h","-0.007244%"
"2022-12-06 01:00:00","ETCUSD Perpetual","8h","0.010000%"
"2022-12-05 17:00:00","ETCUSD Perpetual","8h","0.010000%"
"2022-12-05 09:00:00","ETCUSD Perpetual","8h","0.003356%"
"2022-12-05 01:00:00","ETCUSD Perpetual","8h","0.003694%"
"2022-12-04 17:00:00","ETCUSD Perpetual","8h","0.003498%"
"2022-12-04 09:00:00","ETCUSD Perpetual","8h","-0.007549%"
"2022-12-04 01:00:00","ETCUSD Perpetual","8h","0.008119%"
"2022-12-03 17:00:00","ETCUSD Perpetual","8h","0.003162%"
"2022-12-03 09:00:00","ETCUSD Perpetual","8h","-0.000721%"
"2022-12-03 01:00:00","ETCUSD Perpetual","8h","-0.003941%"
"2022-12-02 17:00:00","ETCUSD Perpetual","8h","0.005889%"
"2022-12-02 09:00:00","ETCUSD Perpetual","8h","0.010000%"
"2022-12-02 01:00:00","ETCUSD Perpetual","8h","0.010000%"
"2022-12-01 17:00:00","ETCUSD Perpetual","8h","-0.006988%"
"2022-12-01 09:00:00","ETCUSD Perpetual","8h","0.008943%"
"2022-12-01 01:00:00","ETCUSD Perpetual","8h","0.000650%"
"2022-11-30 17:00:00","ETCUSD Perpetual","8h","0.010000%"
"2022-11-30 09:00:00","ETCUSD Perpetual","8h","-0.000596%"
"2022-11-30 01:00:00","ETCUSD Perpetual","8h","0.002603%"
"2022-11-29 17:00:00","ETCUSD Perpetual","8h","-0.000994%"
"2022-11-29 09:00:00","ETCUSD Perpetual","8h","0.010000%"
"2022-11-29 01:00:00","ETCUSD Perpetual","8h","-0.011068%"
"2022-11-28 17:00:00","ETCUSD Perpetual","8h","-0.005839%"
"2022-11-28 09:00:00","ETCUSD Perpetual","8h","0.010000%"
"2022-11-28 01:00:00","ETCUSD Perpetual","8h","0.008973%"
"2022-11-27 17:00:00","ETCUSD Perpetual","8h","0.010000%"
"2022-11-27 09:00:00","ETCUSD Perpetual","8h","0.010000%"
"2022-11-27 01:00:00","ETCUSD Perpetual","8h","0.001910%"
"2022-11-26 17:00:00","ETCUSD Perpetual","8h","0.003100%"
"2022-11-26 09:00:00","ETCUSD Perpetual","8h","-0.025425%"
"2022-11-26 01:00:00","ETCUSD Perpetual","8h","0.006960%"
"2022-11-25 17:00:00","ETCUSD Perpetual","8h","0.007730%"
"2022-11-25 09:00:00","ETCUSD Perpetual","8h","0.010000%"
"2022-11-25 01:00:00","ETCUSD Perpetual","8h","0.010000%"
"2022-11-24 17:00:00","ETCUSD Perpetual","8h","-0.004401%"
"2022-11-24 09:00:00","ETCUSD Perpetual","8h","0.010000%"
"2022-11-24 01:00:00","ETCUSD Perpetual","8h","0.007722%"
"2022-11-23 17:00:00","ETCUSD Perpetual","8h","0.009650%"
"2022-11-23 09:00:00","ETCUSD Perpetual","8h","0.010000%"
"2022-11-23 01:00:00","ETCUSD Perpetual","8h","0.010000%"
"2022-11-22 17:00:00","ETCUSD Perpetual","8h","0.010000%"
"2022-11-22 09:00:00","ETCUSD Perpetual","8h","0.007696%"
"2022-11-22 01:00:00","ETCUSD Perpetual","8h","-0.015335%"
"2022-11-21 17:00:00","ETCUSD Perpetual","8h","0.010000%"
"2022-11-21 09:00:00","ETCUSD Perpetual","8h","-0.028432%"
"2022-11-21 01:00:00","ETCUSD Perpetual","8h","-0.004673%"
"2022-11-20 17:00:00","ETCUSD Perpetual","8h","0.005977%"
"2022-11-20 09:00:00","ETCUSD Perpetual","8h","0.003830%"
"2022-11-20 01:00:00","ETCUSD Perpetual","8h","-0.010953%"
"2022-11-19 17:00:00","ETCUSD Perpetual","8h","-0.000888%"
"2022-11-19 09:00:00","ETCUSD Perpetual","8h","0.010000%"
"2022-11-19 01:00:00","ETCUSD Perpetual","8h","0.010000%"
"2022-11-18 17:00:00","ETCUSD Perpetual","8h","0.010000%"
"2022-11-18 09:00:00","ETCUSD Perpetual","8h","-0.008928%"
"2022-11-18 01:00:00","ETCUSD Perpetual","8h","0.010000%"
"2022-11-17 17:00:00","ETCUSD Perpetual","8h","0.010000%"
"2022-11-17 09:00:00","ETCUSD Perpetual","8h","0.010000%"
"2022-11-17 01:00:00","ETCUSD Perpetual","8h","0.010000%"
"2022-11-16 17:00:00","ETCUSD Perpetual","8h","0.010000%"
"2022-11-16 09:00:00","ETCUSD Perpetual","8h","0.001841%"
"2022-11-16 01:00:00","ETCUSD Perpetual","8h","-0.008908%"
"2022-11-15 17:00:00","ETCUSD Perpetual","8h","0.010000%"
"2022-11-15 09:00:00","ETCUSD Perpetual","8h","0.010000%"
"2022-11-15 01:00:00","ETCUSD Perpetual","8h","0.010000%"
"2022-11-14 17:00:00","ETCUSD Perpetual","8h","0.010000%"
"2022-11-14 09:00:00","ETCUSD Perpetual","8h","0.009141%"
"2022-11-14 01:00:00","ETCUSD Perpetual","8h","0.009047%"
"2022-11-13 17:00:00","ETCUSD Perpetual","8h","-0.007556%"
"2022-11-13 09:00:00","ETCUSD Perpetual","8h","0.009243%"
"2022-11-13 01:00:00","ETCUSD Perpetual","8h","0.010000%"
"2022-11-12 17:00:00","ETCUSD Perpetual","8h","0.010000%"
"2022-11-12 09:00:00","ETCUSD Perpetual","8h","0.007928%"
"2022-11-12 01:00:00","ETCUSD Perpetual","8h","0.010000%"
"2022-11-11 17:00:00","ETCUSD Perpetual","8h","0.010000%"
"2022-11-11 09:00:00","ETCUSD Perpetual","8h","0.010000%"
"2022-11-11 01:00:00","ETCUSD Perpetual","8h","0.011096%"
"2022-11-10 17:00:00","ETCUSD Perpetual","8h","0.010000%"
"2022-11-10 09:00:00","ETCUSD Perpetual","8h","0.010000%"
"2022-11-10 01:00:00","ETCUSD Perpetual","8h","0.010000%"
"2022-11-09 17:00:00","ETCUSD Perpetual","8h","-0.052741%"
"2022-11-09 09:00:00","ETCUSD Perpetual","8h","-0.066783%"
"2022-11-09 01:00:00","ETCUSD Perpetual","8h","0.010000%"
"2022-11-08 17:00:00","ETCUSD Perpetual","8h","0.010000%"
