"Time","Contracts","Funding Interval","Funding Rate"
"2022-07-04 17:00:00","XRPUSD Perpetual","8h","0.010000%"
"2022-07-04 09:00:00","XRPUSD Perpetual","8h","-0.047752%"
"2022-07-04 01:00:00","XRPUSD Perpetual","8h","0.010000%"
"2022-07-03 17:00:00","XRPUSD Perpetual","8h","0.010000%"
"2022-07-03 09:00:00","XRPUSD Perpetual","8h","0.010000%"
"2022-07-03 01:00:00","XRPUSD Perpetual","8h","-0.000458%"
"2022-07-02 17:00:00","XRPUSD Perpetual","8h","0.010000%"
"2022-07-02 09:00:00","XRPUSD Perpetual","8h","0.010000%"
"2022-07-02 01:00:00","XRPUSD Perpetual","8h","0.010000%"
"2022-07-01 17:00:00","XRPUSD Perpetual","8h","-0.000664%"
"2022-07-01 09:00:00","XRPUSD Perpetual","8h","-0.033757%"
"2022-07-01 01:00:00","XRPUSD Perpetual","8h","0.005256%"
"2022-06-30 17:00:00","XRPUSD Perpetual","8h","-0.024716%"
"2022-06-30 09:00:00","XRPUSD Perpetual","8h","-0.045394%"
"2022-06-30 01:00:00","XRPUSD Perpetual","8h","-0.007370%"
"2022-06-29 17:00:00","XRPUSD Perpetual","8h","-0.003960%"
"2022-06-29 09:00:00","XRPUSD Perpetual","8h","-0.002540%"
"2022-06-29 01:00:00","XRPUSD Perpetual","8h","-0.011353%"
"2022-06-28 17:00:00","XRPUSD Perpetual","8h","-0.016268%"
"2022-06-28 09:00:00","XRPUSD Perpetual","8h","-0.042286%"
"2022-06-28 01:00:00","XRPUSD Perpetual","8h","0.010000%"
"2022-06-27 17:00:00","XRPUSD Perpetual","8h","-0.020766%"
"2022-06-27 09:00:00","XRPUSD Perpetual","8h","-0.033245%"
"2022-06-27 01:00:00","XRPUSD Perpetual","8h","0.002991%"
"2022-06-26 17:00:00","XRPUSD Perpetual","8h","-0.033265%"
"2022-06-26 09:00:00","XRPUSD Perpetual","8h","-0.031707%"
"2022-06-26 01:00:00","XRPUSD Perpetual","8h","0.005185%"
"2022-06-25 17:00:00","XRPUSD Perpetual","8h","-0.045345%"
"2022-06-25 09:00:00","XRPUSD Perpetual","8h","-0.044296%"
"2022-06-25 01:00:00","XRPUSD Perpetual","8h","-0.003069%"
"2022-06-24 17:00:00","XRPUSD Perpetual","8h","-0.027191%"
"2022-06-24 09:00:00","XRPUSD Perpetual","8h","-0.060007%"
"2022-06-24 01:00:00","XRPUSD Perpetual","8h","-0.014931%"
"2022-06-23 17:00:00","XRPUSD Perpetual","8h","-0.033538%"
"2022-06-23 09:00:00","XRPUSD Perpetual","8h","-0.028622%"
"2022-06-23 01:00:00","XRPUSD Perpetual","8h","-0.008714%"
"2022-06-22 17:00:00","XRPUSD Perpetual","8h","-0.014492%"
"2022-06-22 09:00:00","XRPUSD Perpetual","8h","0.000626%"
"2022-06-22 01:00:00","XRPUSD Perpetual","8h","-0.027565%"
"2022-06-21 17:00:00","XRPUSD Perpetual","8h","-0.043642%"
"2022-06-21 09:00:00","XRPUSD Perpetual","8h","-0.004276%"
"2022-06-21 01:00:00","XRPUSD Perpetual","8h","-0.053200%"
"2022-06-20 17:00:00","XRPUSD Perpetual","8h","-0.031996%"
"2022-06-20 09:00:00","XRPUSD Perpetual","8h","-0.023836%"
"2022-06-20 01:00:00","XRPUSD Perpetual","8h","-0.036113%"
"2022-06-19 17:00:00","XRPUSD Perpetual","8h","0.003715%"
"2022-06-19 09:00:00","XRPUSD Perpetual","8h","-0.017943%"
"2022-06-19 01:00:00","XRPUSD Perpetual","8h","-0.006258%"
"2022-06-18 17:00:00","XRPUSD Perpetual","8h","-0.006724%"
"2022-06-18 09:00:00","XRPUSD Perpetual","8h","0.003497%"
"2022-06-18 01:00:00","XRPUSD Perpetual","8h","0.006540%"
"2022-06-17 17:00:00","XRPUSD Perpetual","8h","-0.011336%"
"2022-06-17 09:00:00","XRPUSD Perpetual","8h","-0.031165%"
"2022-06-17 01:00:00","XRPUSD Perpetual","8h","0.010000%"
"2022-06-16 17:00:00","XRPUSD Perpetual","8h","-0.022334%"
"2022-06-16 09:00:00","XRPUSD Perpetual","8h","-0.018315%"
"2022-06-16 01:00:00","XRPUSD Perpetual","8h","-0.001201%"
"2022-06-15 17:00:00","XRPUSD Perpetual","8h","-0.019674%"
"2022-06-15 09:00:00","XRPUSD Perpetual","8h","-0.029647%"
"2022-06-15 01:00:00","XRPUSD Perpetual","8h","0.003728%"
"2022-06-14 17:00:00","XRPUSD Perpetual","8h","-0.018607%"
"2022-06-14 09:00:00","XRPUSD Perpetual","8h","-0.021603%"
"2022-06-14 01:00:00","XRPUSD Perpetual","8h","-0.014717%"
"2022-06-13 17:00:00","XRPUSD Perpetual","8h","-0.015377%"
"2022-06-13 09:00:00","XRPUSD Perpetual","8h","-0.001840%"
"2022-06-13 01:00:00","XRPUSD Perpetual","8h","0.001705%"
"2022-06-12 17:00:00","XRPUSD Perpetual","8h","-0.010568%"
"2022-06-12 09:00:00","XRPUSD Perpetual","8h","-0.005426%"
"2022-06-12 01:00:00","XRPUSD Perpetual","8h","-0.006824%"
"2022-06-11 17:00:00","XRPUSD Perpetual","8h","-0.002045%"
"2022-06-11 09:00:00","XRPUSD Perpetual","8h","0.008650%"
"2022-06-11 01:00:00","XRPUSD Perpetual","8h","0.010000%"
"2022-06-10 17:00:00","XRPUSD Perpetual","8h","-0.009777%"
"2022-06-10 09:00:00","XRPUSD Perpetual","8h","-0.006173%"
"2022-06-10 01:00:00","XRPUSD Perpetual","8h","0.010000%"
"2022-06-09 17:00:00","XRPUSD Perpetual","8h","0.001833%"
"2022-06-09 09:00:00","XRPUSD Perpetual","8h","-0.016113%"
"2022-06-09 01:00:00","XRPUSD Perpetual","8h","0.010000%"
