"Time","Contracts","Funding Interval","Funding Rate"
"2022-09-20 09:00:00","KNCUSD Perpetual","8h","-0.153736%"
"2022-09-20 01:00:00","KNCUSD Perpetual","8h","-0.111939%"
"2022-09-19 17:00:00","KNCUSD Perpetual","8h","-0.048284%"
"2022-09-19 09:00:00","KNCUSD Perpetual","8h","-0.243932%"
"2022-09-19 01:00:00","KNCUSD Perpetual","8h","-0.003777%"
"2022-09-18 17:00:00","KNCUSD Perpetual","8h","0.000074%"
"2022-09-18 09:00:00","KNCUSD Perpetual","8h","0.007820%"
"2022-09-18 01:00:00","KNCUSD Perpetual","8h","0.010000%"
"2022-09-17 17:00:00","KNCUSD Perpetual","8h","0.010000%"
"2022-09-17 09:00:00","KNCUSD Perpetual","8h","-0.051597%"
"2022-09-17 01:00:00","KNCUSD Perpetual","8h","0.010000%"
"2022-09-16 17:00:00","KNCUSD Perpetual","8h","0.010000%"
"2022-09-16 09:00:00","KNCUSD Perpetual","8h","-0.012686%"
"2022-09-16 01:00:00","KNCUSD Perpetual","8h","0.000067%"
"2022-09-15 17:00:00","KNCUSD Perpetual","8h","0.010000%"
"2022-09-15 09:00:00","KNCUSD Perpetual","8h","0.010000%"
"2022-09-15 01:00:00","KNCUSD Perpetual","8h","-0.000528%"
"2022-09-14 17:00:00","KNCUSD Perpetual","8h","-0.027997%"
"2022-09-14 09:00:00","KNCUSD Perpetual","8h","0.010000%"
"2022-09-14 01:00:00","KNCUSD Perpetual","8h","-0.000101%"
"2022-09-13 17:00:00","KNCUSD Perpetual","8h","-0.003966%"
"2022-09-13 09:00:00","KNCUSD Perpetual","8h","0.005348%"
"2022-09-13 01:00:00","KNCUSD Perpetual","8h","0.001918%"
"2022-09-12 17:00:00","KNCUSD Perpetual","8h","0.006449%"
"2022-09-12 09:00:00","KNCUSD Perpetual","8h","0.004482%"
"2022-09-12 01:00:00","KNCUSD Perpetual","8h","-0.010446%"
"2022-09-11 17:00:00","KNCUSD Perpetual","8h","-0.014224%"
"2022-09-11 09:00:00","KNCUSD Perpetual","8h","-0.027123%"
"2022-09-11 01:00:00","KNCUSD Perpetual","8h","-0.024226%"
"2022-09-10 17:00:00","KNCUSD Perpetual","8h","0.005080%"
"2022-09-10 09:00:00","KNCUSD Perpetual","8h","-0.019671%"
"2022-09-10 01:00:00","KNCUSD Perpetual","8h","-0.009440%"
"2022-09-09 17:00:00","KNCUSD Perpetual","8h","-0.008152%"
"2022-09-09 09:00:00","KNCUSD Perpetual","8h","0.010000%"
"2022-09-09 01:00:00","KNCUSD Perpetual","8h","0.010000%"
"2022-09-08 17:00:00","KNCUSD Perpetual","8h","0.008428%"
"2022-09-08 09:00:00","KNCUSD Perpetual","8h","-0.000837%"
"2022-09-08 01:00:00","KNCUSD Perpetual","8h","0.010000%"
"2022-09-07 17:00:00","KNCUSD Perpetual","8h","0.009605%"
"2022-09-07 09:00:00","KNCUSD Perpetual","8h","0.009964%"
"2022-09-07 01:00:00","KNCUSD Perpetual","8h","0.007095%"
"2022-09-06 17:00:00","KNCUSD Perpetual","8h","0.007378%"
"2022-09-06 09:00:00","KNCUSD Perpetual","8h","0.010000%"
"2022-09-06 01:00:00","KNCUSD Perpetual","8h","0.010000%"
"2022-09-05 17:00:00","KNCUSD Perpetual","8h","0.010000%"
"2022-09-05 09:00:00","KNCUSD Perpetual","8h","0.010000%"
"2022-09-05 01:00:00","KNCUSD Perpetual","8h","0.010000%"
"2022-09-04 17:00:00","KNCUSD Perpetual","8h","0.010000%"
"2022-09-04 09:00:00","KNCUSD Perpetual","8h","0.010000%"
"2022-09-04 01:00:00","KNCUSD Perpetual","8h","0.010000%"
"2022-09-03 17:00:00","KNCUSD Perpetual","8h","0.010000%"
"2022-09-03 09:00:00","KNCUSD Perpetual","8h","0.010000%"
"2022-09-03 01:00:00","KNCUSD Perpetual","8h","0.010000%"
"2022-09-02 17:00:00","KNCUSD Perpetual","8h","0.010000%"
"2022-09-02 09:00:00","KNCUSD Perpetual","8h","0.010000%"
"2022-09-02 01:00:00","KNCUSD Perpetual","8h","0.010000%"
"2022-09-01 17:00:00","KNCUSD Perpetual","8h","0.010000%"
"2022-09-01 09:00:00","KNCUSD Perpetual","8h","0.010000%"
"2022-09-01 01:00:00","KNCUSD Perpetual","8h","0.010000%"
"2022-08-31 17:00:00","KNCUSD Perpetual","8h","0.010000%"
"2022-08-31 09:00:00","KNCUSD Perpetual","8h","0.010000%"
"2022-08-31 01:00:00","KNCUSD Perpetual","8h","0.010000%"
"2022-08-30 17:00:00","KNCUSD Perpetual","8h","0.010000%"
"2022-08-30 09:00:00","KNCUSD Perpetual","8h","0.003087%"
"2022-08-30 01:00:00","KNCUSD Perpetual","8h","-0.007402%"
"2022-08-29 17:00:00","KNCUSD Perpetual","8h","-0.000034%"
"2022-08-29 09:00:00","KNCUSD Perpetual","8h","-0.036966%"
"2022-08-29 01:00:00","KNCUSD Perpetual","8h","0.010000%"
"2022-08-28 17:00:00","KNCUSD Perpetual","8h","0.002894%"
"2022-08-28 09:00:00","KNCUSD Perpetual","8h","0.010000%"
"2022-08-28 01:00:00","KNCUSD Perpetual","8h","0.010000%"
"2022-08-27 17:00:00","KNCUSD Perpetual","8h","0.010000%"
"2022-08-27 09:00:00","KNCUSD Perpetual","8h","0.010000%"
"2022-08-27 01:00:00","KNCUSD Perpetual","8h","0.010000%"
"2022-08-26 17:00:00","KNCUSD Perpetual","8h","0.010000%"
"2022-08-26 09:00:00","KNCUSD Perpetual","8h","0.010000%"
"2022-08-26 01:00:00","KNCUSD Perpetual","8h","0.009220%"
