"Time","Contracts","Funding Interval","Funding Rate"
"2022-12-24 09:00:00","SOLUSD Perpetual","8h","0.010000%"
"2022-12-24 01:00:00","SOLUSD Perpetual","8h","0.010000%"
"2022-12-23 17:00:00","SOLUSD Perpetual","8h","0.010000%"
"2022-12-23 09:00:00","SOLUSD Perpetual","8h","0.010000%"
"2022-12-23 01:00:00","SOLUSD Perpetual","8h","-0.002917%"
"2022-12-22 17:00:00","SOLUSD Perpetual","8h","-0.010837%"
"2022-12-22 09:00:00","SOLUSD Perpetual","8h","-0.007633%"
"2022-12-22 01:00:00","SOLUSD Perpetual","8h","-0.016830%"
"2022-12-21 17:00:00","SOLUSD Perpetual","8h","-0.017180%"
"2022-12-21 09:00:00","SOLUSD Perpetual","8h","-0.007867%"
"2022-12-21 01:00:00","SOLUSD Perpetual","8h","-0.012105%"
"2022-12-20 17:00:00","SOLUSD Perpetual","8h","-0.005479%"
"2022-12-20 09:00:00","SOLUSD Perpetual","8h","-0.027313%"
"2022-12-20 01:00:00","SOLUSD Perpetual","8h","0.000495%"
"2022-12-19 17:00:00","SOLUSD Perpetual","8h","-0.005639%"
"2022-12-19 09:00:00","SOLUSD Perpetual","8h","-0.001033%"
"2022-12-19 01:00:00","SOLUSD Perpetual","8h","-0.023163%"
"2022-12-18 17:00:00","SOLUSD Perpetual","8h","-0.018895%"
"2022-12-18 09:00:00","SOLUSD Perpetual","8h","-0.003614%"
"2022-12-18 01:00:00","SOLUSD Perpetual","8h","-0.010867%"
"2022-12-17 17:00:00","SOLUSD Perpetual","8h","0.000742%"
"2022-12-17 09:00:00","SOLUSD Perpetual","8h","0.002960%"
"2022-12-17 01:00:00","SOLUSD Perpetual","8h","0.010000%"
"2022-12-16 17:00:00","SOLUSD Perpetual","8h","0.010000%"
"2022-12-16 09:00:00","SOLUSD Perpetual","8h","0.010000%"
"2022-12-16 01:00:00","SOLUSD Perpetual","8h","0.010000%"
"2022-12-15 17:00:00","SOLUSD Perpetual","8h","-0.001150%"
"2022-12-15 09:00:00","SOLUSD Perpetual","8h","0.008640%"
"2022-12-15 01:00:00","SOLUSD Perpetual","8h","0.010000%"
"2022-12-14 17:00:00","SOLUSD Perpetual","8h","0.010000%"
"2022-12-14 09:00:00","SOLUSD Perpetual","8h","0.010000%"
"2022-12-14 01:00:00","SOLUSD Perpetual","8h","0.010000%"
"2022-12-13 17:00:00","SOLUSD Perpetual","8h","0.004174%"
"2022-12-13 09:00:00","SOLUSD Perpetual","8h","-0.001460%"
"2022-12-13 01:00:00","SOLUSD Perpetual","8h","0.000665%"
"2022-12-12 17:00:00","SOLUSD Perpetual","8h","0.008351%"
"2022-12-12 09:00:00","SOLUSD Perpetual","8h","0.010000%"
"2022-12-12 01:00:00","SOLUSD Perpetual","8h","-0.017929%"
"2022-12-11 17:00:00","SOLUSD Perpetual","8h","-0.002045%"
"2022-12-11 09:00:00","SOLUSD Perpetual","8h","-0.017065%"
"2022-12-11 01:00:00","SOLUSD Perpetual","8h","0.002575%"
"2022-12-10 17:00:00","SOLUSD Perpetual","8h","-0.002757%"
"2022-12-10 09:00:00","SOLUSD Perpetual","8h","0.010000%"
"2022-12-10 01:00:00","SOLUSD Perpetual","8h","-0.007792%"
"2022-12-09 17:00:00","SOLUSD Perpetual","8h","-0.001581%"
"2022-12-09 09:00:00","SOLUSD Perpetual","8h","-0.009276%"
"2022-12-09 01:00:00","SOLUSD Perpetual","8h","0.005046%"
"2022-12-08 17:00:00","SOLUSD Perpetual","8h","0.007342%"
"2022-12-08 09:00:00","SOLUSD Perpetual","8h","0.005305%"
"2022-12-08 01:00:00","SOLUSD Perpetual","8h","0.010000%"
"2022-12-07 17:00:00","SOLUSD Perpetual","8h","-0.008654%"
"2022-12-07 09:00:00","SOLUSD Perpetual","8h","-0.006460%"
"2022-12-07 01:00:00","SOLUSD Perpetual","8h","-0.004404%"
"2022-12-06 17:00:00","SOLUSD Perpetual","8h","-0.039339%"
"2022-12-06 09:00:00","SOLUSD Perpetual","8h","0.010000%"
"2022-12-06 01:00:00","SOLUSD Perpetual","8h","0.010000%"
"2022-12-05 17:00:00","SOLUSD Perpetual","8h","-0.011964%"
"2022-12-05 09:00:00","SOLUSD Perpetual","8h","0.010000%"
"2022-12-05 01:00:00","SOLUSD Perpetual","8h","0.010000%"
"2022-12-04 17:00:00","SOLUSD Perpetual","8h","0.007478%"
"2022-12-04 09:00:00","SOLUSD Perpetual","8h","0.006381%"
"2022-12-04 01:00:00","SOLUSD Perpetual","8h","-0.009023%"
"2022-12-03 17:00:00","SOLUSD Perpetual","8h","0.003273%"
"2022-12-03 09:00:00","SOLUSD Perpetual","8h","0.003475%"
"2022-12-03 01:00:00","SOLUSD Perpetual","8h","0.010000%"
"2022-12-02 17:00:00","SOLUSD Perpetual","8h","-0.103719%"
"2022-12-02 09:00:00","SOLUSD Perpetual","8h","-0.046383%"
"2022-12-02 01:00:00","SOLUSD Perpetual","8h","-0.003243%"
"2022-12-01 17:00:00","SOLUSD Perpetual","8h","0.010000%"
"2022-12-01 09:00:00","SOLUSD Perpetual","8h","-0.007243%"
"2022-12-01 01:00:00","SOLUSD Perpetual","8h","0.009863%"
"2022-11-30 17:00:00","SOLUSD Perpetual","8h","-0.080370%"
"2022-11-30 09:00:00","SOLUSD Perpetual","8h","-0.016231%"
"2022-11-30 01:00:00","SOLUSD Perpetual","8h","-0.015717%"
"2022-11-29 17:00:00","SOLUSD Perpetual","8h","-0.026327%"
"2022-11-29 09:00:00","SOLUSD Perpetual","8h","0.010000%"
"2022-11-29 01:00:00","SOLUSD Perpetual","8h","-0.199646%"
"2022-11-28 17:00:00","SOLUSD Perpetual","8h","-0.444748%"
"2022-11-28 09:00:00","SOLUSD Perpetual","8h","-0.029805%"
"2022-11-28 01:00:00","SOLUSD Perpetual","8h","-0.019837%"
"2022-11-27 17:00:00","SOLUSD Perpetual","8h","-0.009982%"
"2022-11-27 09:00:00","SOLUSD Perpetual","8h","-0.122602%"
"2022-11-27 01:00:00","SOLUSD Perpetual","8h","-0.072111%"
"2022-11-26 17:00:00","SOLUSD Perpetual","8h","-0.091862%"
"2022-11-26 09:00:00","SOLUSD Perpetual","8h","-0.027919%"
"2022-11-26 01:00:00","SOLUSD Perpetual","8h","-0.062118%"
"2022-11-25 17:00:00","SOLUSD Perpetual","8h","-0.106489%"
"2022-11-25 09:00:00","SOLUSD Perpetual","8h","-0.103264%"
"2022-11-25 01:00:00","SOLUSD Perpetual","8h","-0.240425%"
"2022-11-24 17:00:00","SOLUSD Perpetual","8h","-0.246476%"
"2022-11-24 09:00:00","SOLUSD Perpetual","8h","-0.115072%"
"2022-11-24 01:00:00","SOLUSD Perpetual","8h","-0.067950%"
"2022-11-23 17:00:00","SOLUSD Perpetual","8h","-0.017194%"
"2022-11-23 09:00:00","SOLUSD Perpetual","8h","0.000346%"
"2022-11-23 01:00:00","SOLUSD Perpetual","8h","-0.040655%"
"2022-11-22 17:00:00","SOLUSD Perpetual","8h","-0.022924%"
"2022-11-22 09:00:00","SOLUSD Perpetual","8h","0.010000%"
"2022-11-22 01:00:00","SOLUSD Perpetual","8h","-0.045180%"
"2022-11-21 17:00:00","SOLUSD Perpetual","8h","0.010000%"
"2022-11-21 09:00:00","SOLUSD Perpetual","8h","-0.024971%"
"2022-11-21 01:00:00","SOLUSD Perpetual","8h","-0.066667%"
"2022-11-20 17:00:00","SOLUSD Perpetual","8h","-0.030926%"
"2022-11-20 09:00:00","SOLUSD Perpetual","8h","-0.049934%"
"2022-11-20 01:00:00","SOLUSD Perpetual","8h","-0.033228%"
"2022-11-19 17:00:00","SOLUSD Perpetual","8h","-0.056637%"
"2022-11-19 09:00:00","SOLUSD Perpetual","8h","-0.012651%"
"2022-11-19 01:00:00","SOLUSD Perpetual","8h","-0.057205%"
"2022-11-18 17:00:00","SOLUSD Perpetual","2h","-0.009981%"
"2022-11-18 15:00:00","SOLUSD Perpetual","2h","-0.040519%"
"2022-11-18 13:00:00","SOLUSD Perpetual","2h","-0.044262%"
"2022-11-18 11:00:00","SOLUSD Perpetual","2h","-0.041881%"
"2022-11-18 09:00:00","SOLUSD Perpetual","2h","-0.091303%"
"2022-11-18 07:00:00","SOLUSD Perpetual","2h","-0.030043%"
"2022-11-18 05:00:00","SOLUSD Perpetual","2h","-0.029455%"
"2022-11-18 03:00:00","SOLUSD Perpetual","2h","-0.130912%"
"2022-11-18 01:00:00","SOLUSD Perpetual","2h","-0.155276%"
"2022-11-17 23:00:00","SOLUSD Perpetual","2h","-0.333050%"
"2022-11-17 21:00:00","SOLUSD Perpetual","2h","0.002500%"
"2022-11-17 19:00:00","SOLUSD Perpetual","2h","0.002500%"
"2022-11-17 17:00:00","SOLUSD Perpetual","2h","-0.000977%"
"2022-11-17 15:00:00","SOLUSD Perpetual","2h","-0.016305%"
"2022-11-17 13:00:00","SOLUSD Perpetual","2h","-0.035212%"
"2022-11-17 11:00:00","SOLUSD Perpetual","2h","-0.002296%"
"2022-11-17 09:00:00","SOLUSD Perpetual","2h","-0.001951%"
"2022-11-17 07:00:00","SOLUSD Perpetual","2h","-0.014556%"
"2022-11-17 05:00:00","SOLUSD Perpetual","2h","0.002500%"
"2022-11-17 03:00:00","SOLUSD Perpetual","2h","-0.066651%"
