"Time","Contracts","Funding Interval","Funding Rate"
"2022-12-24 09:00:00","ZILUSD Perpetual","8h","0.008815%"
"2022-12-24 01:00:00","ZILUSD Perpetual","8h","0.010000%"
"2022-12-23 17:00:00","ZILUSD Perpetual","8h","-0.021497%"
"2022-12-23 09:00:00","ZILUSD Perpetual","8h","0.010000%"
"2022-12-23 01:00:00","ZILUSD Perpetual","8h","0.010000%"
"2022-12-22 17:00:00","ZILUSD Perpetual","8h","0.010000%"
"2022-12-22 09:00:00","ZILUSD Perpetual","8h","0.010000%"
"2022-12-22 01:00:00","ZILUSD Perpetual","8h","0.010000%"
"2022-12-21 17:00:00","ZILUSD Perpetual","8h","0.007610%"
"2022-12-21 09:00:00","ZILUSD Perpetual","8h","0.010000%"
"2022-12-21 01:00:00","ZILUSD Perpetual","8h","0.001567%"
"2022-12-20 17:00:00","ZILUSD Perpetual","8h","-0.000167%"
"2022-12-20 09:00:00","ZILUSD Perpetual","8h","0.010000%"
"2022-12-20 01:00:00","ZILUSD Perpetual","8h","0.010000%"
"2022-12-19 17:00:00","ZILUSD Perpetual","8h","0.010000%"
"2022-12-19 09:00:00","ZILUSD Perpetual","8h","0.010000%"
"2022-12-19 01:00:00","ZILUSD Perpetual","8h","0.010000%"
"2022-12-18 17:00:00","ZILUSD Perpetual","8h","0.010000%"
"2022-12-18 09:00:00","ZILUSD Perpetual","8h","0.010000%"
"2022-12-18 01:00:00","ZILUSD Perpetual","8h","0.010000%"
"2022-12-17 17:00:00","ZILUSD Perpetual","8h","0.010000%"
"2022-12-17 09:00:00","ZILUSD Perpetual","8h","0.010000%"
"2022-12-17 01:00:00","ZILUSD Perpetual","8h","0.010000%"
"2022-12-16 17:00:00","ZILUSD Perpetual","8h","0.010000%"
"2022-12-16 09:00:00","ZILUSD Perpetual","8h","0.010000%"
"2022-12-16 01:00:00","ZILUSD Perpetual","8h","0.010000%"
"2022-12-15 17:00:00","ZILUSD Perpetual","8h","0.010000%"
"2022-12-15 09:00:00","ZILUSD Perpetual","8h","0.010000%"
"2022-12-15 01:00:00","ZILUSD Perpetual","8h","0.010000%"
"2022-12-14 17:00:00","ZILUSD Perpetual","8h","0.010000%"
"2022-12-14 09:00:00","ZILUSD Perpetual","8h","0.010000%"
"2022-12-14 01:00:00","ZILUSD Perpetual","8h","0.010000%"
"2022-12-13 17:00:00","ZILUSD Perpetual","8h","0.010000%"
"2022-12-13 09:00:00","ZILUSD Perpetual","8h","0.010000%"
"2022-12-13 01:00:00","ZILUSD Perpetual","8h","0.010000%"
"2022-12-12 17:00:00","ZILUSD Perpetual","8h","0.010000%"
"2022-12-12 09:00:00","ZILUSD Perpetual","8h","0.010000%"
"2022-12-12 01:00:00","ZILUSD Perpetual","8h","0.010000%"
"2022-12-11 17:00:00","ZILUSD Perpetual","8h","-0.014251%"
"2022-12-11 09:00:00","ZILUSD Perpetual","8h","0.003183%"
"2022-12-11 01:00:00","ZILUSD Perpetual","8h","0.010000%"
"2022-12-10 17:00:00","ZILUSD Perpetual","8h","0.010000%"
"2022-12-10 09:00:00","ZILUSD Perpetual","8h","0.010000%"
"2022-12-10 01:00:00","ZILUSD Perpetual","8h","0.009489%"
"2022-12-09 17:00:00","ZILUSD Perpetual","8h","0.002517%"
"2022-12-09 09:00:00","ZILUSD Perpetual","8h","-0.003570%"
"2022-12-09 01:00:00","ZILUSD Perpetual","8h","0.010000%"
"2022-12-08 17:00:00","ZILUSD Perpetual","8h","0.010000%"
"2022-12-08 09:00:00","ZILUSD Perpetual","8h","0.010000%"
"2022-12-08 01:00:00","ZILUSD Perpetual","8h","0.010000%"
"2022-12-07 17:00:00","ZILUSD Perpetual","8h","0.010000%"
"2022-12-07 09:00:00","ZILUSD Perpetual","8h","0.010000%"
"2022-12-07 01:00:00","ZILUSD Perpetual","8h","0.010000%"
"2022-12-06 17:00:00","ZILUSD Perpetual","8h","0.010000%"
"2022-12-06 09:00:00","ZILUSD Perpetual","8h","0.010000%"
"2022-12-06 01:00:00","ZILUSD Perpetual","8h","0.010000%"
"2022-12-05 17:00:00","ZILUSD Perpetual","8h","0.010000%"
"2022-12-05 09:00:00","ZILUSD Perpetual","8h","0.010000%"
"2022-12-05 01:00:00","ZILUSD Perpetual","8h","0.010000%"
"2022-12-04 17:00:00","ZILUSD Perpetual","8h","0.010000%"
"2022-12-04 09:00:00","ZILUSD Perpetual","8h","0.010000%"
"2022-12-04 01:00:00","ZILUSD Perpetual","8h","0.010000%"
"2022-12-03 17:00:00","ZILUSD Perpetual","8h","0.010000%"
"2022-12-03 09:00:00","ZILUSD Perpetual","8h","0.010000%"
"2022-12-03 01:00:00","ZILUSD Perpetual","8h","0.010000%"
"2022-12-02 17:00:00","ZILUSD Perpetual","8h","0.010000%"
"2022-12-02 09:00:00","ZILUSD Perpetual","8h","0.010000%"
"2022-12-02 01:00:00","ZILUSD Perpetual","8h","-0.008180%"
"2022-12-01 17:00:00","ZILUSD Perpetual","8h","-0.077850%"
