"Time","Contracts","Funding Interval","Funding Rate"
"2022-12-24 09:00:00","AXSUSD Perpetual","8h","-0.015143%"
"2022-12-24 01:00:00","AXSUSD Perpetual","8h","-0.043147%"
"2022-12-23 17:00:00","AXSUSD Perpetual","8h","-0.072009%"
"2022-12-23 09:00:00","AXSUSD Perpetual","8h","-0.048774%"
"2022-12-23 01:00:00","AXSUSD Perpetual","8h","-0.137496%"
"2022-12-22 17:00:00","AXSUSD Perpetual","8h","-0.024015%"
"2022-12-22 09:00:00","AXSUSD Perpetual","8h","-0.038177%"
"2022-12-22 01:00:00","AXSUSD Perpetual","8h","-0.034563%"
"2022-12-21 17:00:00","AXSUSD Perpetual","8h","-0.013687%"
"2022-12-21 09:00:00","AXSUSD Perpetual","8h","-0.031976%"
"2022-12-21 01:00:00","AXSUSD Perpetual","8h","-0.045563%"
"2022-12-20 17:00:00","AXSUSD Perpetual","8h","-0.035257%"
"2022-12-20 09:00:00","AXSUSD Perpetual","8h","-0.046129%"
"2022-12-20 01:00:00","AXSUSD Perpetual","8h","-0.005539%"
"2022-12-19 17:00:00","AXSUSD Perpetual","8h","0.002949%"
"2022-12-19 09:00:00","AXSUSD Perpetual","8h","-0.055267%"
"2022-12-19 01:00:00","AXSUSD Perpetual","8h","-0.017178%"
"2022-12-18 17:00:00","AXSUSD Perpetual","8h","-0.008671%"
"2022-12-18 09:00:00","AXSUSD Perpetual","8h","-0.014567%"
"2022-12-18 01:00:00","AXSUSD Perpetual","8h","-0.025564%"
"2022-12-17 17:00:00","AXSUSD Perpetual","8h","-0.044827%"
"2022-12-17 09:00:00","AXSUSD Perpetual","8h","-0.007414%"
"2022-12-17 01:00:00","AXSUSD Perpetual","8h","0.010000%"
"2022-12-16 17:00:00","AXSUSD Perpetual","8h","0.010000%"
"2022-12-16 09:00:00","AXSUSD Perpetual","8h","0.010000%"
"2022-12-16 01:00:00","AXSUSD Perpetual","8h","0.010000%"
"2022-12-15 17:00:00","AXSUSD Perpetual","8h","-0.011509%"
"2022-12-15 09:00:00","AXSUSD Perpetual","8h","-0.022690%"
"2022-12-15 01:00:00","AXSUSD Perpetual","8h","-0.047403%"
"2022-12-14 17:00:00","AXSUSD Perpetual","8h","-0.093026%"
"2022-12-14 09:00:00","AXSUSD Perpetual","8h","-0.037369%"
"2022-12-14 01:00:00","AXSUSD Perpetual","8h","-0.070448%"
"2022-12-13 17:00:00","AXSUSD Perpetual","8h","-0.006487%"
"2022-12-13 09:00:00","AXSUSD Perpetual","8h","-0.036977%"
"2022-12-13 01:00:00","AXSUSD Perpetual","8h","-0.001758%"
"2022-12-12 17:00:00","AXSUSD Perpetual","8h","0.010000%"
"2022-12-12 09:00:00","AXSUSD Perpetual","8h","0.010000%"
"2022-12-12 01:00:00","AXSUSD Perpetual","8h","0.010000%"
"2022-12-11 17:00:00","AXSUSD Perpetual","8h","0.010000%"
"2022-12-11 09:00:00","AXSUSD Perpetual","8h","0.006865%"
"2022-12-11 01:00:00","AXSUSD Perpetual","8h","-0.054714%"
"2022-12-10 17:00:00","AXSUSD Perpetual","8h","-0.080143%"
"2022-12-10 09:00:00","AXSUSD Perpetual","8h","0.010000%"
"2022-12-10 01:00:00","AXSUSD Perpetual","8h","0.003559%"
"2022-12-09 17:00:00","AXSUSD Perpetual","8h","0.000049%"
"2022-12-09 09:00:00","AXSUSD Perpetual","8h","-0.091326%"
"2022-12-09 01:00:00","AXSUSD Perpetual","8h","-0.032564%"
"2022-12-08 17:00:00","AXSUSD Perpetual","8h","-0.022945%"
"2022-12-08 09:00:00","AXSUSD Perpetual","8h","-0.018634%"
"2022-12-08 01:00:00","AXSUSD Perpetual","8h","-0.033889%"
"2022-12-07 17:00:00","AXSUSD Perpetual","8h","-0.028135%"
"2022-12-07 09:00:00","AXSUSD Perpetual","8h","-0.045687%"
"2022-12-07 01:00:00","AXSUSD Perpetual","8h","-0.258005%"
"2022-12-06 17:00:00","AXSUSD Perpetual","8h","-0.192780%"
"2022-12-06 09:00:00","AXSUSD Perpetual","8h","-0.043308%"
"2022-12-06 01:00:00","AXSUSD Perpetual","8h","-0.168695%"
"2022-12-05 17:00:00","AXSUSD Perpetual","8h","-0.130965%"
"2022-12-05 09:00:00","AXSUSD Perpetual","8h","-0.017574%"
"2022-12-05 01:00:00","AXSUSD Perpetual","8h","-0.017553%"
