"Time","Contracts","Funding Interval","Funding Rate"
"2022-07-04 17:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-07-04 09:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-07-04 01:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-07-03 17:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-07-03 09:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-07-03 01:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-07-02 17:00:00","XMRUSD Perpetual","8h","0.006334%"
"2022-07-02 09:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-07-02 01:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-07-01 17:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-07-01 09:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-07-01 01:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-06-30 17:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-06-30 09:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-06-30 01:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-06-29 17:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-06-29 09:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-06-29 01:00:00","XMRUSD Perpetual","8h","-0.006020%"
"2022-06-28 17:00:00","XMRUSD Perpetual","8h","-0.002436%"
"2022-06-28 09:00:00","XMRUSD Perpetual","8h","0.004021%"
"2022-06-28 01:00:00","XMRUSD Perpetual","8h","-0.022329%"
"2022-06-27 17:00:00","XMRUSD Perpetual","8h","-0.005413%"
"2022-06-27 09:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-06-27 01:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-06-26 17:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-06-26 09:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-06-26 01:00:00","XMRUSD Perpetual","8h","-0.002345%"
"2022-06-25 17:00:00","XMRUSD Perpetual","8h","-0.031153%"
"2022-06-25 09:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-06-25 01:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-06-24 17:00:00","XMRUSD Perpetual","8h","0.005534%"
"2022-06-24 09:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-06-24 01:00:00","XMRUSD Perpetual","8h","0.009620%"
"2022-06-23 17:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-06-23 09:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-06-23 01:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-06-22 17:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-06-22 09:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-06-22 01:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-06-21 17:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-06-21 09:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-06-21 01:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-06-20 17:00:00","XMRUSD Perpetual","8h","-0.008620%"
"2022-06-20 09:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-06-20 01:00:00","XMRUSD Perpetual","8h","-0.008162%"
"2022-06-19 17:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-06-19 09:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-06-19 01:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-06-18 17:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-06-18 09:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-06-18 01:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-06-17 17:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-06-17 09:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-06-17 01:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-06-16 17:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-06-16 09:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-06-16 01:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-06-15 17:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-06-15 09:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-06-15 01:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-06-14 17:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-06-14 09:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-06-14 01:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-06-13 17:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-06-13 09:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-06-13 01:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-06-12 17:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-06-12 09:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-06-12 01:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-06-11 17:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-06-11 09:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-06-11 01:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-06-10 17:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-06-10 09:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-06-10 01:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-06-09 17:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-06-09 09:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-06-09 01:00:00","XMRUSD Perpetual","8h","-0.018619%"
"2022-06-08 17:00:00","XMRUSD Perpetual","8h","-0.002584%"
"2022-06-08 09:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-06-08 01:00:00","XMRUSD Perpetual","8h","-0.018325%"
"2022-06-07 17:00:00","XMRUSD Perpetual","8h","-0.004740%"
"2022-06-07 09:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-06-07 01:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-06-06 17:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-06-06 09:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-06-06 01:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-06-05 17:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-06-05 09:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-06-05 01:00:00","XMRUSD Perpetual","8h","0.003290%"
"2022-06-04 17:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-06-04 09:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-06-04 01:00:00","XMRUSD Perpetual","8h","-0.010695%"
"2022-06-03 17:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-06-03 09:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-06-03 01:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-06-02 17:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-06-02 09:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-06-02 01:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-06-01 17:00:00","XMRUSD Perpetual","8h","-0.014861%"
"2022-06-01 09:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-06-01 01:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-05-31 17:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-05-31 09:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-05-31 01:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-05-30 17:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-05-30 09:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-05-30 01:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-05-29 17:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-05-29 09:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-05-29 01:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-05-28 17:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-05-28 09:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-05-28 01:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-05-27 17:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-05-27 09:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-05-27 01:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-05-26 17:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-05-26 09:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-05-26 01:00:00","XMRUSD Perpetual","8h","-0.008085%"
"2022-05-25 17:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-05-25 09:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-05-25 01:00:00","XMRUSD Perpetual","8h","0.003868%"
"2022-05-24 17:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-05-24 09:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-05-24 01:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-05-23 17:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-05-23 09:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-05-23 01:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-05-22 17:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-05-22 09:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-05-22 01:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-05-21 17:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-05-21 09:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-05-21 01:00:00","XMRUSD Perpetual","8h","-0.003489%"
"2022-05-20 17:00:00","XMRUSD Perpetual","8h","-0.018744%"
"2022-05-20 09:00:00","XMRUSD Perpetual","8h","-0.066759%"
"2022-05-20 01:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-05-19 17:00:00","XMRUSD Perpetual","8h","0.010000%"
"2022-05-19 09:00:00","XMRUSD Perpetual","8h","-0.042082%"
"2022-05-19 01:00:00","XMRUSD Perpetual","8h","-0.036546%"
"2022-05-18 17:00:00","XMRUSD Perpetual","8h","-0.041549%"
"2022-05-18 09:00:00","XMRUSD Perpetual","8h","-0.071706%"
