"Time","Contracts","Funding Interval","Funding Rate"
"2022-09-20 09:00:00","BTCUSD Perpetual","8h","-0.000796%"
"2022-09-20 01:00:00","BTCUSD Perpetual","8h","-0.005087%"
"2022-09-19 17:00:00","BTCUSD Perpetual","8h","-0.012241%"
"2022-09-19 09:00:00","BTCUSD Perpetual","8h","-0.001079%"
"2022-09-19 01:00:00","BTCUSD Perpetual","8h","0.000585%"
"2022-09-18 17:00:00","BTCUSD Perpetual","8h","0.008432%"
"2022-09-18 09:00:00","BTCUSD Perpetual","8h","-0.000982%"
"2022-09-18 01:00:00","BTCUSD Perpetual","8h","-0.001956%"
"2022-09-17 17:00:00","BTCUSD Perpetual","8h","-0.003654%"
"2022-09-17 09:00:00","BTCUSD Perpetual","8h","0.000372%"
"2022-09-17 01:00:00","BTCUSD Perpetual","8h","0.004005%"
"2022-09-16 17:00:00","BTCUSD Perpetual","8h","0.007770%"
"2022-09-16 09:00:00","BTCUSD Perpetual","8h","0.004647%"
"2022-09-16 01:00:00","BTCUSD Perpetual","8h","0.008108%"
"2022-09-15 17:00:00","BTCUSD Perpetual","8h","0.001232%"
"2022-09-15 09:00:00","BTCUSD Perpetual","8h","-0.004608%"
"2022-09-15 01:00:00","BTCUSD Perpetual","8h","-0.000440%"
"2022-09-14 17:00:00","BTCUSD Perpetual","8h","0.006032%"
"2022-09-14 09:00:00","BTCUSD Perpetual","8h","0.004021%"
"2022-09-14 01:00:00","BTCUSD Perpetual","8h","0.010000%"
"2022-09-13 17:00:00","BTCUSD Perpetual","8h","0.010000%"
"2022-09-13 09:00:00","BTCUSD Perpetual","8h","0.005339%"
"2022-09-13 01:00:00","BTCUSD Perpetual","8h","0.007395%"
"2022-09-12 17:00:00","BTCUSD Perpetual","8h","0.006732%"
"2022-09-12 09:00:00","BTCUSD Perpetual","8h","0.000479%"
"2022-09-12 01:00:00","BTCUSD Perpetual","8h","0.002546%"
"2022-09-11 17:00:00","BTCUSD Perpetual","8h","0.001751%"
"2022-09-11 09:00:00","BTCUSD Perpetual","8h","0.000014%"
"2022-09-11 01:00:00","BTCUSD Perpetual","8h","0.005864%"
"2022-09-10 17:00:00","BTCUSD Perpetual","8h","0.004245%"
"2022-09-10 09:00:00","BTCUSD Perpetual","8h","0.004604%"
"2022-09-10 01:00:00","BTCUSD Perpetual","8h","0.005065%"
"2022-09-09 17:00:00","BTCUSD Perpetual","8h","0.008146%"
"2022-09-09 09:00:00","BTCUSD Perpetual","8h","-0.008628%"
"2022-09-09 01:00:00","BTCUSD Perpetual","8h","-0.006758%"
"2022-09-08 17:00:00","BTCUSD Perpetual","8h","0.003525%"
"2022-09-08 09:00:00","BTCUSD Perpetual","8h","0.003430%"
"2022-09-08 01:00:00","BTCUSD Perpetual","8h","0.000035%"
"2022-09-07 17:00:00","BTCUSD Perpetual","8h","0.002385%"
"2022-09-07 09:00:00","BTCUSD Perpetual","8h","-0.012810%"
"2022-09-07 01:00:00","BTCUSD Perpetual","8h","0.007475%"
"2022-09-06 17:00:00","BTCUSD Perpetual","8h","0.010000%"
"2022-09-06 09:00:00","BTCUSD Perpetual","8h","0.004766%"
"2022-09-06 01:00:00","BTCUSD Perpetual","8h","0.006443%"
"2022-09-05 17:00:00","BTCUSD Perpetual","8h","0.003189%"
"2022-09-05 09:00:00","BTCUSD Perpetual","8h","-0.003916%"
"2022-09-05 01:00:00","BTCUSD Perpetual","8h","-0.001275%"
"2022-09-04 17:00:00","BTCUSD Perpetual","8h","-0.007663%"
"2022-09-04 09:00:00","BTCUSD Perpetual","8h","-0.005901%"
"2022-09-04 01:00:00","BTCUSD Perpetual","8h","-0.002838%"
"2022-09-03 17:00:00","BTCUSD Perpetual","8h","0.001751%"
"2022-09-03 09:00:00","BTCUSD Perpetual","8h","-0.003063%"
"2022-09-03 01:00:00","BTCUSD Perpetual","8h","0.003998%"
"2022-09-02 17:00:00","BTCUSD Perpetual","8h","0.004400%"
"2022-09-02 09:00:00","BTCUSD Perpetual","8h","0.003105%"
"2022-09-02 01:00:00","BTCUSD Perpetual","8h","-0.001686%"
"2022-09-01 17:00:00","BTCUSD Perpetual","8h","0.000628%"
"2022-09-01 09:00:00","BTCUSD Perpetual","8h","0.008640%"
"2022-09-01 01:00:00","BTCUSD Perpetual","8h","0.003248%"
"2022-08-31 17:00:00","BTCUSD Perpetual","8h","0.001590%"
"2022-08-31 09:00:00","BTCUSD Perpetual","8h","0.001398%"
"2022-08-31 01:00:00","BTCUSD Perpetual","8h","-0.003030%"
"2022-08-30 17:00:00","BTCUSD Perpetual","8h","-0.000181%"
"2022-08-30 09:00:00","BTCUSD Perpetual","8h","-0.002775%"
"2022-08-30 01:00:00","BTCUSD Perpetual","8h","-0.001666%"
"2022-08-29 17:00:00","BTCUSD Perpetual","8h","-0.001993%"
"2022-08-29 09:00:00","BTCUSD Perpetual","8h","-0.008899%"
"2022-08-29 01:00:00","BTCUSD Perpetual","8h","-0.004270%"
"2022-08-28 17:00:00","BTCUSD Perpetual","8h","-0.009572%"
"2022-08-28 09:00:00","BTCUSD Perpetual","8h","-0.005759%"
"2022-08-28 01:00:00","BTCUSD Perpetual","8h","-0.003821%"
"2022-08-27 17:00:00","BTCUSD Perpetual","8h","-0.014368%"
"2022-08-27 09:00:00","BTCUSD Perpetual","8h","-0.015329%"
"2022-08-27 01:00:00","BTCUSD Perpetual","8h","0.000932%"
"2022-08-26 17:00:00","BTCUSD Perpetual","8h","0.000271%"
"2022-08-26 09:00:00","BTCUSD Perpetual","8h","-0.002571%"
"2022-08-26 01:00:00","BTCUSD Perpetual","8h","-0.000812%"
"2022-08-25 17:00:00","BTCUSD Perpetual","8h","0.000959%"
"2022-08-25 09:00:00","BTCUSD Perpetual","8h","-0.006713%"
"2022-08-25 01:00:00","BTCUSD Perpetual","8h","-0.001626%"
"2022-08-24 17:00:00","BTCUSD Perpetual","8h","-0.001527%"
"2022-08-24 09:00:00","BTCUSD Perpetual","8h","-0.003486%"
"2022-08-24 01:00:00","BTCUSD Perpetual","8h","-0.001007%"
"2022-08-23 17:00:00","BTCUSD Perpetual","8h","-0.001434%"
"2022-08-23 09:00:00","BTCUSD Perpetual","8h","-0.001591%"
"2022-08-23 01:00:00","BTCUSD Perpetual","8h","0.005360%"
"2022-08-22 17:00:00","BTCUSD Perpetual","8h","-0.001570%"
"2022-08-22 09:00:00","BTCUSD Perpetual","8h","0.000719%"
"2022-08-22 01:00:00","BTCUSD Perpetual","8h","-0.000899%"
"2022-08-21 17:00:00","BTCUSD Perpetual","8h","0.000398%"
"2022-08-21 09:00:00","BTCUSD Perpetual","8h","-0.005034%"
"2022-08-21 01:00:00","BTCUSD Perpetual","8h","-0.012451%"
"2022-08-20 17:00:00","BTCUSD Perpetual","8h","-0.016874%"
"2022-08-20 09:00:00","BTCUSD Perpetual","8h","-0.013609%"
"2022-08-20 01:00:00","BTCUSD Perpetual","8h","-0.013311%"
"2022-08-19 17:00:00","BTCUSD Perpetual","8h","-0.019721%"
"2022-08-19 09:00:00","BTCUSD Perpetual","8h","0.008503%"
"2022-08-19 01:00:00","BTCUSD Perpetual","8h","0.005694%"
"2022-08-18 17:00:00","BTCUSD Perpetual","8h","0.003766%"
"2022-08-18 09:00:00","BTCUSD Perpetual","8h","-0.000084%"
"2022-08-18 01:00:00","BTCUSD Perpetual","8h","0.004795%"
"2022-08-17 17:00:00","BTCUSD Perpetual","8h","0.010000%"
"2022-08-17 09:00:00","BTCUSD Perpetual","8h","0.003066%"
"2022-08-17 01:00:00","BTCUSD Perpetual","8h","0.005691%"
"2022-08-16 17:00:00","BTCUSD Perpetual","8h","0.007462%"
"2022-08-16 09:00:00","BTCUSD Perpetual","8h","-0.000422%"
"2022-08-16 01:00:00","BTCUSD Perpetual","8h","-0.005136%"
"2022-08-15 17:00:00","BTCUSD Perpetual","8h","0.000107%"
"2022-08-15 09:00:00","BTCUSD Perpetual","8h","-0.006327%"
"2022-08-15 01:00:00","BTCUSD Perpetual","8h","-0.004527%"
"2022-08-14 17:00:00","BTCUSD Perpetual","8h","0.002683%"
"2022-08-14 09:00:00","BTCUSD Perpetual","8h","-0.004917%"
"2022-08-14 01:00:00","BTCUSD Perpetual","8h","0.000915%"
"2022-08-13 17:00:00","BTCUSD Perpetual","8h","0.007807%"
"2022-08-13 09:00:00","BTCUSD Perpetual","8h","-0.001587%"
"2022-08-13 01:00:00","BTCUSD Perpetual","8h","-0.003572%"
"2022-08-12 17:00:00","BTCUSD Perpetual","8h","0.001285%"
"2022-08-12 09:00:00","BTCUSD Perpetual","8h","0.001904%"
"2022-08-12 01:00:00","BTCUSD Perpetual","8h","0.000944%"
"2022-08-11 17:00:00","BTCUSD Perpetual","8h","0.010000%"
"2022-08-11 09:00:00","BTCUSD Perpetual","8h","0.004936%"
"2022-08-11 01:00:00","BTCUSD Perpetual","8h","0.010000%"
"2022-08-10 17:00:00","BTCUSD Perpetual","8h","-0.004437%"
"2022-08-10 09:00:00","BTCUSD Perpetual","8h","-0.005349%"
"2022-08-10 01:00:00","BTCUSD Perpetual","8h","-0.009391%"
"2022-08-09 17:00:00","BTCUSD Perpetual","8h","0.004408%"
"2022-08-09 09:00:00","BTCUSD Perpetual","8h","0.004860%"
"2022-08-09 01:00:00","BTCUSD Perpetual","8h","0.010000%"
"2022-08-08 17:00:00","BTCUSD Perpetual","8h","0.009455%"
"2022-08-08 09:00:00","BTCUSD Perpetual","8h","0.000534%"
"2022-08-08 01:00:00","BTCUSD Perpetual","8h","0.004407%"
"2022-08-07 17:00:00","BTCUSD Perpetual","8h","0.006247%"
"2022-08-07 09:00:00","BTCUSD Perpetual","8h","0.003763%"
"2022-08-07 01:00:00","BTCUSD Perpetual","8h","0.004115%"
"2022-08-06 17:00:00","BTCUSD Perpetual","8h","0.001976%"
"2022-08-06 09:00:00","BTCUSD Perpetual","8h","0.003440%"
"2022-08-06 01:00:00","BTCUSD Perpetual","8h","0.009273%"
"2022-08-05 17:00:00","BTCUSD Perpetual","8h","0.010000%"
"2022-08-05 09:00:00","BTCUSD Perpetual","8h","-0.005299%"
"2022-08-05 01:00:00","BTCUSD Perpetual","8h","-0.000228%"
"2022-08-04 17:00:00","BTCUSD Perpetual","8h","-0.000904%"
"2022-08-04 09:00:00","BTCUSD Perpetual","8h","0.000222%"
"2022-08-04 01:00:00","BTCUSD Perpetual","8h","0.010000%"
"2022-08-03 17:00:00","BTCUSD Perpetual","8h","0.003860%"
"2022-08-03 09:00:00","BTCUSD Perpetual","8h","-0.002673%"
"2022-08-03 01:00:00","BTCUSD Perpetual","8h","0.006014%"
"2022-08-02 17:00:00","BTCUSD Perpetual","8h","0.001372%"
"2022-08-02 09:00:00","BTCUSD Perpetual","8h","0.009585%"
"2022-08-02 01:00:00","BTCUSD Perpetual","8h","0.010000%"
