"Time","Contracts","Funding Interval","Funding Rate"
"2022-12-24 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-12-24 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-12-23 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-12-23 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-12-23 01:00:00","RUNEUSD Perpetual","8h","-0.004175%"
"2022-12-22 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-12-22 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-12-22 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-12-21 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-12-21 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-12-21 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-12-20 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-12-20 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-12-20 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-12-19 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-12-19 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-12-19 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-12-18 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-12-18 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-12-18 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-12-17 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-12-17 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-12-17 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-12-16 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-12-16 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-12-16 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-12-15 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-12-15 09:00:00","RUNEUSD Perpetual","8h","-0.035442%"
"2022-12-15 01:00:00","RUNEUSD Perpetual","8h","-0.002132%"
"2022-12-14 17:00:00","RUNEUSD Perpetual","8h","-0.061941%"
"2022-12-14 09:00:00","RUNEUSD Perpetual","8h","0.009580%"
"2022-12-14 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-12-13 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-12-13 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-12-13 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-12-12 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-12-12 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-12-12 01:00:00","RUNEUSD Perpetual","8h","-0.006790%"
"2022-12-11 17:00:00","RUNEUSD Perpetual","8h","0.006031%"
"2022-12-11 09:00:00","RUNEUSD Perpetual","8h","-0.007833%"
"2022-12-11 01:00:00","RUNEUSD Perpetual","8h","0.005952%"
"2022-12-10 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-12-10 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-12-10 01:00:00","RUNEUSD Perpetual","8h","-0.024211%"
"2022-12-09 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-12-09 09:00:00","RUNEUSD Perpetual","8h","-0.008641%"
"2022-12-09 01:00:00","RUNEUSD Perpetual","8h","-0.003701%"
"2022-12-08 17:00:00","RUNEUSD Perpetual","8h","-0.020742%"
"2022-12-08 09:00:00","RUNEUSD Perpetual","8h","0.002322%"
"2022-12-08 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-12-07 17:00:00","RUNEUSD Perpetual","8h","0.001238%"
"2022-12-07 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-12-07 01:00:00","RUNEUSD Perpetual","8h","-0.024356%"
"2022-12-06 17:00:00","RUNEUSD Perpetual","8h","-0.013912%"
"2022-12-06 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-12-06 01:00:00","RUNEUSD Perpetual","8h","-0.001086%"
"2022-12-05 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-12-05 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-12-05 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-12-04 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-12-04 09:00:00","RUNEUSD Perpetual","8h","-0.051610%"
"2022-12-04 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-12-03 17:00:00","RUNEUSD Perpetual","8h","-0.015894%"
"2022-12-03 09:00:00","RUNEUSD Perpetual","8h","-0.019451%"
"2022-12-03 01:00:00","RUNEUSD Perpetual","8h","0.000673%"
"2022-12-02 17:00:00","RUNEUSD Perpetual","8h","0.000477%"
"2022-12-02 09:00:00","RUNEUSD Perpetual","8h","0.006794%"
"2022-12-02 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-12-01 17:00:00","RUNEUSD Perpetual","8h","-0.018681%"
"2022-12-01 09:00:00","RUNEUSD Perpetual","8h","-0.007053%"
"2022-12-01 01:00:00","RUNEUSD Perpetual","8h","0.009966%"
"2022-11-30 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-30 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-30 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-29 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-29 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-29 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-28 17:00:00","RUNEUSD Perpetual","8h","0.007401%"
"2022-11-28 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-28 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-27 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-27 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-27 01:00:00","RUNEUSD Perpetual","8h","-0.052559%"
"2022-11-26 17:00:00","RUNEUSD Perpetual","8h","-0.068611%"
"2022-11-26 09:00:00","RUNEUSD Perpetual","8h","-0.063728%"
"2022-11-26 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-25 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-25 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-25 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-24 17:00:00","RUNEUSD Perpetual","8h","-0.001214%"
"2022-11-24 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-24 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-23 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-23 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-23 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-22 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-22 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-22 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-21 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-21 09:00:00","RUNEUSD Perpetual","8h","0.008183%"
"2022-11-21 01:00:00","RUNEUSD Perpetual","8h","-0.000293%"
"2022-11-20 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-20 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-20 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-19 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-19 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-19 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-18 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-18 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-18 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-17 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-17 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-17 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-16 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-16 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-16 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-15 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-15 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-15 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-14 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-14 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-14 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-13 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-13 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-13 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-12 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-12 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-12 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-11 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-11 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-11 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-10 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-10 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-10 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-09 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-09 09:00:00","RUNEUSD Perpetual","8h","-0.051599%"
"2022-11-09 01:00:00","RUNEUSD Perpetual","8h","0.002385%"
"2022-11-08 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-08 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-08 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-07 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-07 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-07 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-06 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-06 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-06 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-05 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-05 09:00:00","RUNEUSD Perpetual","8h","-0.010423%"
"2022-11-05 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-04 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-04 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-04 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-03 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-03 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-03 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-02 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-02 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-02 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-01 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-01 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-11-01 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-31 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-31 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-31 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-30 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-30 09:00:00","RUNEUSD Perpetual","8h","-0.001038%"
"2022-10-30 01:00:00","RUNEUSD Perpetual","8h","-0.012298%"
"2022-10-29 17:00:00","RUNEUSD Perpetual","8h","-0.003974%"
"2022-10-29 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-29 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-28 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-28 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-28 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-27 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-27 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-27 01:00:00","RUNEUSD Perpetual","8h","0.000168%"
"2022-10-26 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-26 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-26 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-25 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-25 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-25 01:00:00","RUNEUSD Perpetual","8h","0.005698%"
"2022-10-24 17:00:00","RUNEUSD Perpetual","8h","0.002650%"
"2022-10-24 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-24 01:00:00","RUNEUSD Perpetual","8h","-0.001571%"
"2022-10-23 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-23 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-23 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-22 17:00:00","RUNEUSD Perpetual","8h","0.004942%"
"2022-10-22 09:00:00","RUNEUSD Perpetual","8h","0.007943%"
"2022-10-22 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-21 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-21 09:00:00","RUNEUSD Perpetual","8h","-0.012488%"
"2022-10-21 01:00:00","RUNEUSD Perpetual","8h","-0.046792%"
"2022-10-20 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-20 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-20 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-19 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-19 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-19 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-18 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-18 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-18 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-17 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-17 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-17 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-16 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-16 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-16 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-15 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-15 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-15 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-14 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-14 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-14 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-13 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-13 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-13 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-12 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-12 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-12 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-11 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-11 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-11 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-10 17:00:00","RUNEUSD Perpetual","8h","-0.014006%"
"2022-10-10 09:00:00","RUNEUSD Perpetual","8h","-0.006343%"
"2022-10-10 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-09 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-09 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-09 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-08 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-08 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-08 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-07 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-07 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-07 01:00:00","RUNEUSD Perpetual","8h","0.004504%"
"2022-10-06 17:00:00","RUNEUSD Perpetual","8h","-0.053876%"
"2022-10-06 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-06 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-05 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-05 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-05 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-04 17:00:00","RUNEUSD Perpetual","8h","-0.117735%"
"2022-10-04 09:00:00","RUNEUSD Perpetual","8h","0.000224%"
"2022-10-04 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-03 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-03 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-03 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-02 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-02 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-02 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-01 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-10-01 09:00:00","RUNEUSD Perpetual","8h","-0.032200%"
"2022-10-01 01:00:00","RUNEUSD Perpetual","8h","0.006562%"
"2022-09-30 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-09-30 09:00:00","RUNEUSD Perpetual","8h","0.009454%"
"2022-09-30 01:00:00","RUNEUSD Perpetual","8h","-0.014541%"
"2022-09-29 17:00:00","RUNEUSD Perpetual","8h","-0.016766%"
"2022-09-29 09:00:00","RUNEUSD Perpetual","8h","0.004470%"
"2022-09-29 01:00:00","RUNEUSD Perpetual","8h","0.009466%"
"2022-09-28 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-09-28 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-09-28 01:00:00","RUNEUSD Perpetual","8h","-0.055528%"
"2022-09-27 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-09-27 09:00:00","RUNEUSD Perpetual","8h","-0.006936%"
"2022-09-27 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-09-26 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-09-26 09:00:00","RUNEUSD Perpetual","8h","-0.002979%"
"2022-09-26 01:00:00","RUNEUSD Perpetual","8h","-0.001261%"
"2022-09-25 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-09-25 09:00:00","RUNEUSD Perpetual","8h","-0.090585%"
"2022-09-25 01:00:00","RUNEUSD Perpetual","8h","0.007062%"
"2022-09-24 17:00:00","RUNEUSD Perpetual","8h","0.009852%"
"2022-09-24 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-09-24 01:00:00","RUNEUSD Perpetual","8h","-0.003344%"
"2022-09-23 17:00:00","RUNEUSD Perpetual","8h","-0.008321%"
"2022-09-23 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-09-23 01:00:00","RUNEUSD Perpetual","8h","-0.000810%"
"2022-09-22 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-09-22 09:00:00","RUNEUSD Perpetual","8h","-0.043976%"
"2022-09-22 01:00:00","RUNEUSD Perpetual","8h","0.003422%"
"2022-09-21 17:00:00","RUNEUSD Perpetual","8h","-0.023169%"
"2022-09-21 09:00:00","RUNEUSD Perpetual","8h","-0.014720%"
"2022-09-21 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-09-20 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-09-20 09:00:00","RUNEUSD Perpetual","8h","0.009329%"
"2022-09-20 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-09-19 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-09-19 09:00:00","RUNEUSD Perpetual","8h","-0.010275%"
"2022-09-19 01:00:00","RUNEUSD Perpetual","8h","0.003371%"
"2022-09-18 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-09-18 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-09-18 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-09-17 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-09-17 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-09-17 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-09-16 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-09-16 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-09-16 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-09-15 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-09-15 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-09-15 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-09-14 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-09-14 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-09-14 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-09-13 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-09-13 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-09-13 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-09-12 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-09-12 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-09-12 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-09-11 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-09-11 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-09-11 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-09-10 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-09-10 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-09-10 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-09-09 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-09-09 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-09-09 01:00:00","RUNEUSD Perpetual","8h","0.009459%"
"2022-09-08 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-09-08 09:00:00","RUNEUSD Perpetual","8h","-0.012248%"
"2022-09-08 01:00:00","RUNEUSD Perpetual","8h","0.008390%"
"2022-09-07 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-09-07 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-09-07 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-09-06 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-09-06 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-09-06 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-09-05 17:00:00","RUNEUSD Perpetual","8h","0.007074%"
"2022-09-05 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-09-05 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-09-04 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-09-04 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-09-04 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-09-03 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-09-03 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-09-03 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-09-02 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-09-02 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-09-02 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-09-01 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-09-01 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-09-01 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-08-31 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-08-31 09:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-08-31 01:00:00","RUNEUSD Perpetual","8h","0.010000%"
"2022-08-30 17:00:00","RUNEUSD Perpetual","8h","0.010000%"
