"Time","Contracts","Funding Interval","Funding Rate"
"2022-07-04 17:00:00","TRXUSD Perpetual","8h","-0.049932%"
"2022-07-04 09:00:00","TRXUSD Perpetual","8h","-0.022946%"
"2022-07-04 01:00:00","TRXUSD Perpetual","8h","-0.042140%"
"2022-07-03 17:00:00","TRXUSD Perpetual","8h","-0.055956%"
"2022-07-03 09:00:00","TRXUSD Perpetual","8h","-0.035618%"
"2022-07-03 01:00:00","TRXUSD Perpetual","8h","-0.053449%"
"2022-07-02 17:00:00","TRXUSD Perpetual","8h","-0.061130%"
"2022-07-02 09:00:00","TRXUSD Perpetual","8h","-0.028113%"
"2022-07-02 01:00:00","TRXUSD Perpetual","8h","-0.058652%"
"2022-07-01 17:00:00","TRXUSD Perpetual","8h","-0.061088%"
"2022-07-01 09:00:00","TRXUSD Perpetual","8h","-0.054835%"
"2022-07-01 01:00:00","TRXUSD Perpetual","8h","-0.061814%"
"2022-06-30 17:00:00","TRXUSD Perpetual","8h","-0.059119%"
"2022-06-30 09:00:00","TRXUSD Perpetual","8h","-0.063656%"
"2022-06-30 01:00:00","TRXUSD Perpetual","8h","-0.087224%"
"2022-06-29 17:00:00","TRXUSD Perpetual","8h","-0.091173%"
"2022-06-29 09:00:00","TRXUSD Perpetual","8h","-0.119981%"
"2022-06-29 01:00:00","TRXUSD Perpetual","8h","-0.072333%"
"2022-06-28 17:00:00","TRXUSD Perpetual","8h","-0.045782%"
"2022-06-28 09:00:00","TRXUSD Perpetual","8h","-0.065563%"
"2022-06-28 01:00:00","TRXUSD Perpetual","8h","-0.060625%"
"2022-06-27 17:00:00","TRXUSD Perpetual","8h","-0.069246%"
"2022-06-27 09:00:00","TRXUSD Perpetual","8h","-0.058309%"
"2022-06-27 01:00:00","TRXUSD Perpetual","8h","-0.052857%"
"2022-06-26 17:00:00","TRXUSD Perpetual","8h","-0.043461%"
"2022-06-26 09:00:00","TRXUSD Perpetual","8h","-0.063137%"
"2022-06-26 01:00:00","TRXUSD Perpetual","8h","-0.068113%"
"2022-06-25 17:00:00","TRXUSD Perpetual","8h","-0.057239%"
"2022-06-25 09:00:00","TRXUSD Perpetual","8h","-0.056258%"
"2022-06-25 01:00:00","TRXUSD Perpetual","8h","-0.071455%"
"2022-06-24 17:00:00","TRXUSD Perpetual","8h","-0.046216%"
"2022-06-24 09:00:00","TRXUSD Perpetual","8h","-0.042258%"
"2022-06-24 01:00:00","TRXUSD Perpetual","8h","-0.077954%"
"2022-06-23 17:00:00","TRXUSD Perpetual","8h","-0.061345%"
"2022-06-23 09:00:00","TRXUSD Perpetual","8h","-0.032588%"
"2022-06-23 01:00:00","TRXUSD Perpetual","8h","-0.062041%"
"2022-06-22 17:00:00","TRXUSD Perpetual","8h","-0.057530%"
"2022-06-22 09:00:00","TRXUSD Perpetual","8h","-0.073336%"
"2022-06-22 01:00:00","TRXUSD Perpetual","8h","-0.082002%"
"2022-06-21 17:00:00","TRXUSD Perpetual","8h","-0.081345%"
"2022-06-21 09:00:00","TRXUSD Perpetual","8h","-0.031039%"
"2022-06-21 01:00:00","TRXUSD Perpetual","8h","-0.062836%"
"2022-06-20 17:00:00","TRXUSD Perpetual","8h","-0.064565%"
"2022-06-20 09:00:00","TRXUSD Perpetual","8h","-0.079599%"
"2022-06-20 01:00:00","TRXUSD Perpetual","8h","-0.096728%"
"2022-06-19 17:00:00","TRXUSD Perpetual","8h","-0.054604%"
"2022-06-19 09:00:00","TRXUSD Perpetual","8h","-0.068704%"
"2022-06-19 01:00:00","TRXUSD Perpetual","8h","-0.060795%"
"2022-06-18 17:00:00","TRXUSD Perpetual","8h","-0.093487%"
"2022-06-18 09:00:00","TRXUSD Perpetual","8h","-0.064579%"
"2022-06-18 01:00:00","TRXUSD Perpetual","8h","-0.085273%"
"2022-06-17 17:00:00","TRXUSD Perpetual","8h","-0.094193%"
"2022-06-17 09:00:00","TRXUSD Perpetual","8h","-0.149047%"
"2022-06-17 01:00:00","TRXUSD Perpetual","8h","-0.208996%"
"2022-06-16 17:00:00","TRXUSD Perpetual","8h","-0.188442%"
"2022-06-16 09:00:00","TRXUSD Perpetual","8h","-0.128079%"
"2022-06-16 01:00:00","TRXUSD Perpetual","8h","-0.229207%"
"2022-06-15 17:00:00","TRXUSD Perpetual","8h","-0.552553%"
"2022-06-15 09:00:00","TRXUSD Perpetual","8h","-0.314628%"
"2022-06-15 01:00:00","TRXUSD Perpetual","8h","-0.115528%"
"2022-06-14 17:00:00","TRXUSD Perpetual","8h","-0.104328%"
"2022-06-14 09:00:00","TRXUSD Perpetual","8h","-0.097125%"
"2022-06-14 01:00:00","TRXUSD Perpetual","8h","-0.100233%"
"2022-06-13 17:00:00","TRXUSD Perpetual","8h","-0.359166%"
"2022-06-13 09:00:00","TRXUSD Perpetual","8h","-0.026370%"
"2022-06-13 01:00:00","TRXUSD Perpetual","8h","-0.017196%"
"2022-06-12 17:00:00","TRXUSD Perpetual","8h","-0.037951%"
"2022-06-12 09:00:00","TRXUSD Perpetual","8h","-0.024981%"
"2022-06-12 01:00:00","TRXUSD Perpetual","8h","-0.040370%"
"2022-06-11 17:00:00","TRXUSD Perpetual","8h","-0.007747%"
"2022-06-11 09:00:00","TRXUSD Perpetual","8h","-0.011088%"
"2022-06-11 01:00:00","TRXUSD Perpetual","8h","-0.002609%"
"2022-06-10 17:00:00","TRXUSD Perpetual","8h","-0.007458%"
"2022-06-10 09:00:00","TRXUSD Perpetual","8h","-0.011292%"
"2022-06-10 01:00:00","TRXUSD Perpetual","8h","-0.004769%"
"2022-06-09 17:00:00","TRXUSD Perpetual","8h","-0.005899%"
"2022-06-09 09:00:00","TRXUSD Perpetual","8h","-0.012054%"
"2022-06-09 01:00:00","TRXUSD Perpetual","8h","-0.006495%"
"2022-06-08 17:00:00","TRXUSD Perpetual","8h","-0.014448%"
"2022-06-08 09:00:00","TRXUSD Perpetual","8h","-0.003524%"
"2022-06-08 01:00:00","TRXUSD Perpetual","8h","0.003166%"
"2022-06-07 17:00:00","TRXUSD Perpetual","8h","-0.018121%"
"2022-06-07 09:00:00","TRXUSD Perpetual","8h","0.010000%"
"2022-06-07 01:00:00","TRXUSD Perpetual","8h","-0.002631%"
"2022-06-06 17:00:00","TRXUSD Perpetual","8h","0.008595%"
"2022-06-06 09:00:00","TRXUSD Perpetual","8h","0.008248%"
"2022-06-06 01:00:00","TRXUSD Perpetual","8h","0.010000%"
"2022-06-05 17:00:00","TRXUSD Perpetual","8h","-0.006866%"
"2022-06-05 09:00:00","TRXUSD Perpetual","8h","-0.000587%"
"2022-06-05 01:00:00","TRXUSD Perpetual","8h","-0.011170%"
"2022-06-04 17:00:00","TRXUSD Perpetual","8h","-0.009998%"
"2022-06-04 09:00:00","TRXUSD Perpetual","8h","0.010000%"
"2022-06-04 01:00:00","TRXUSD Perpetual","8h","0.010000%"
"2022-06-03 17:00:00","TRXUSD Perpetual","8h","0.010000%"
"2022-06-03 09:00:00","TRXUSD Perpetual","8h","0.010000%"
"2022-06-03 01:00:00","TRXUSD Perpetual","8h","0.010000%"
"2022-06-02 17:00:00","TRXUSD Perpetual","8h","0.010000%"
"2022-06-02 09:00:00","TRXUSD Perpetual","8h","0.002712%"
"2022-06-02 01:00:00","TRXUSD Perpetual","8h","0.008046%"
"2022-06-01 17:00:00","TRXUSD Perpetual","8h","0.008735%"
"2022-06-01 09:00:00","TRXUSD Perpetual","8h","0.010000%"
"2022-06-01 01:00:00","TRXUSD Perpetual","8h","0.010000%"
"2022-05-31 17:00:00","TRXUSD Perpetual","8h","0.004309%"
"2022-05-31 09:00:00","TRXUSD Perpetual","8h","0.010000%"
"2022-05-31 01:00:00","TRXUSD Perpetual","8h","0.010000%"
"2022-05-30 17:00:00","TRXUSD Perpetual","8h","0.010000%"
"2022-05-30 09:00:00","TRXUSD Perpetual","8h","0.010000%"
"2022-05-30 01:00:00","TRXUSD Perpetual","8h","0.010000%"
"2022-05-29 17:00:00","TRXUSD Perpetual","8h","0.010000%"
"2022-05-29 09:00:00","TRXUSD Perpetual","8h","0.010000%"
"2022-05-29 01:00:00","TRXUSD Perpetual","8h","0.010000%"
"2022-05-28 17:00:00","TRXUSD Perpetual","8h","0.010000%"
"2022-05-28 09:00:00","TRXUSD Perpetual","8h","0.010000%"
"2022-05-28 01:00:00","TRXUSD Perpetual","8h","0.010000%"
"2022-05-27 17:00:00","TRXUSD Perpetual","8h","0.010000%"
"2022-05-27 09:00:00","TRXUSD Perpetual","8h","0.010000%"
"2022-05-27 01:00:00","TRXUSD Perpetual","8h","0.010000%"
"2022-05-26 17:00:00","TRXUSD Perpetual","8h","0.010000%"
"2022-05-26 09:00:00","TRXUSD Perpetual","8h","0.007635%"
"2022-05-26 01:00:00","TRXUSD Perpetual","8h","0.010000%"
"2022-05-25 17:00:00","TRXUSD Perpetual","8h","0.010000%"
"2022-05-25 09:00:00","TRXUSD Perpetual","8h","-0.004896%"
"2022-05-25 01:00:00","TRXUSD Perpetual","8h","0.008956%"
"2022-05-24 17:00:00","TRXUSD Perpetual","8h","0.010000%"
"2022-05-24 09:00:00","TRXUSD Perpetual","8h","-0.010187%"
"2022-05-24 01:00:00","TRXUSD Perpetual","8h","0.006013%"
"2022-05-23 17:00:00","TRXUSD Perpetual","8h","0.010000%"
"2022-05-23 09:00:00","TRXUSD Perpetual","8h","0.009122%"
"2022-05-23 01:00:00","TRXUSD Perpetual","8h","-0.003909%"
"2022-05-22 17:00:00","TRXUSD Perpetual","8h","0.010000%"
"2022-05-22 09:00:00","TRXUSD Perpetual","8h","0.003669%"
"2022-05-22 01:00:00","TRXUSD Perpetual","8h","-0.013953%"
"2022-05-21 17:00:00","TRXUSD Perpetual","8h","-0.040217%"
"2022-05-21 09:00:00","TRXUSD Perpetual","8h","-0.020267%"
"2022-05-21 01:00:00","TRXUSD Perpetual","8h","-0.010166%"
"2022-05-20 17:00:00","TRXUSD Perpetual","8h","0.010000%"
"2022-05-20 09:00:00","TRXUSD Perpetual","8h","-0.005085%"
"2022-05-20 01:00:00","TRXUSD Perpetual","8h","-0.016389%"
"2022-05-19 17:00:00","TRXUSD Perpetual","8h","-0.023596%"
"2022-05-19 09:00:00","TRXUSD Perpetual","8h","-0.015987%"
"2022-05-19 01:00:00","TRXUSD Perpetual","8h","-0.019210%"
"2022-05-18 17:00:00","TRXUSD Perpetual","8h","-0.017975%"
"2022-05-18 09:00:00","TRXUSD Perpetual","8h","0.001705%"
"2022-05-18 01:00:00","TRXUSD Perpetual","8h","-0.042763%"
"2022-05-17 17:00:00","TRXUSD Perpetual","8h","-0.021311%"
"2022-05-17 09:00:00","TRXUSD Perpetual","8h","-0.004812%"
"2022-05-17 01:00:00","TRXUSD Perpetual","8h","-0.059463%"
"2022-05-16 17:00:00","TRXUSD Perpetual","8h","-0.031123%"
"2022-05-16 09:00:00","TRXUSD Perpetual","8h","-0.005801%"
"2022-05-16 01:00:00","TRXUSD Perpetual","8h","-0.042515%"
"2022-05-15 17:00:00","TRXUSD Perpetual","8h","-0.021605%"
"2022-05-15 09:00:00","TRXUSD Perpetual","8h","-0.006842%"
"2022-05-15 01:00:00","TRXUSD Perpetual","8h","0.010000%"
"2022-05-14 17:00:00","TRXUSD Perpetual","8h","0.010000%"
"2022-05-14 09:00:00","TRXUSD Perpetual","8h","0.010000%"
"2022-05-14 01:00:00","TRXUSD Perpetual","8h","-0.000380%"
"2022-05-13 17:00:00","TRXUSD Perpetual","8h","-0.016165%"
"2022-05-13 09:00:00","TRXUSD Perpetual","8h","-0.124541%"
"2022-05-13 01:00:00","TRXUSD Perpetual","8h","-0.125105%"
"2022-05-12 17:00:00","TRXUSD Perpetual","8h","0.010000%"
