"Time","Contracts","Funding Interval","Funding Rate"
"2022-12-24 09:00:00","OPUSD Perpetual","8h","-0.013287%"
"2022-12-24 01:00:00","OPUSD Perpetual","8h","0.003325%"
"2022-12-23 17:00:00","OPUSD Perpetual","8h","-0.004557%"
"2022-12-23 09:00:00","OPUSD Perpetual","8h","0.010000%"
"2022-12-23 01:00:00","OPUSD Perpetual","8h","0.010000%"
"2022-12-22 17:00:00","OPUSD Perpetual","8h","0.010000%"
"2022-12-22 09:00:00","OPUSD Perpetual","8h","0.010000%"
"2022-12-22 01:00:00","OPUSD Perpetual","8h","0.010000%"
"2022-12-21 17:00:00","OPUSD Perpetual","8h","0.009734%"
"2022-12-21 09:00:00","OPUSD Perpetual","8h","0.010000%"
"2022-12-21 01:00:00","OPUSD Perpetual","8h","0.010000%"
"2022-12-20 17:00:00","OPUSD Perpetual","8h","-0.000362%"
"2022-12-20 09:00:00","OPUSD Perpetual","8h","0.010000%"
"2022-12-20 01:00:00","OPUSD Perpetual","8h","0.010000%"
"2022-12-19 17:00:00","OPUSD Perpetual","8h","0.010000%"
"2022-12-19 09:00:00","OPUSD Perpetual","8h","0.010000%"
"2022-12-19 01:00:00","OPUSD Perpetual","8h","0.010000%"
"2022-12-18 17:00:00","OPUSD Perpetual","8h","-0.006289%"
"2022-12-18 09:00:00","OPUSD Perpetual","8h","0.005067%"
"2022-12-18 01:00:00","OPUSD Perpetual","8h","0.007977%"
"2022-12-17 17:00:00","OPUSD Perpetual","8h","0.010000%"
"2022-12-17 09:00:00","OPUSD Perpetual","8h","0.010000%"
"2022-12-17 01:00:00","OPUSD Perpetual","8h","0.010000%"
"2022-12-16 17:00:00","OPUSD Perpetual","8h","0.009781%"
"2022-12-16 09:00:00","OPUSD Perpetual","8h","0.005572%"
"2022-12-16 01:00:00","OPUSD Perpetual","8h","0.010000%"
"2022-12-15 17:00:00","OPUSD Perpetual","8h","0.010000%"
"2022-12-15 09:00:00","OPUSD Perpetual","8h","0.010000%"
"2022-12-15 01:00:00","OPUSD Perpetual","8h","0.010000%"
"2022-12-14 17:00:00","OPUSD Perpetual","8h","0.010000%"
"2022-12-14 09:00:00","OPUSD Perpetual","8h","0.010000%"
"2022-12-14 01:00:00","OPUSD Perpetual","8h","0.010000%"
"2022-12-13 17:00:00","OPUSD Perpetual","8h","0.005150%"
"2022-12-13 09:00:00","OPUSD Perpetual","8h","0.010000%"
"2022-12-13 01:00:00","OPUSD Perpetual","8h","0.007440%"
"2022-12-12 17:00:00","OPUSD Perpetual","8h","0.008128%"
