"Time","Contracts","Funding Interval","Funding Rate"
"2022-09-20 09:00:00","GMTUSD Perpetual","8h","0.008962%"
"2022-09-20 01:00:00","GMTUSD Perpetual","8h","0.005743%"
"2022-09-19 17:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-09-19 09:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-09-19 01:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-09-18 17:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-09-18 09:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-09-18 01:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-09-17 17:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-09-17 09:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-09-17 01:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-09-16 17:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-09-16 09:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-09-16 01:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-09-15 17:00:00","GMTUSD Perpetual","8h","0.002289%"
"2022-09-15 09:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-09-15 01:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-09-14 17:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-09-14 09:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-09-14 01:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-09-13 17:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-09-13 09:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-09-13 01:00:00","GMTUSD Perpetual","8h","0.003457%"
"2022-09-12 17:00:00","GMTUSD Perpetual","8h","-0.012057%"
"2022-09-12 09:00:00","GMTUSD Perpetual","8h","0.005142%"
"2022-09-12 01:00:00","GMTUSD Perpetual","8h","-0.011502%"
"2022-09-11 17:00:00","GMTUSD Perpetual","8h","-0.038537%"
"2022-09-11 09:00:00","GMTUSD Perpetual","8h","-0.002537%"
"2022-09-11 01:00:00","GMTUSD Perpetual","8h","-0.016460%"
"2022-09-10 17:00:00","GMTUSD Perpetual","8h","-0.064202%"
"2022-09-10 09:00:00","GMTUSD Perpetual","8h","-0.090982%"
"2022-09-10 01:00:00","GMTUSD Perpetual","8h","-0.034385%"
"2022-09-09 17:00:00","GMTUSD Perpetual","8h","0.004866%"
"2022-09-09 09:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-09-09 01:00:00","GMTUSD Perpetual","8h","0.007396%"
"2022-09-08 17:00:00","GMTUSD Perpetual","8h","-0.011781%"
"2022-09-08 09:00:00","GMTUSD Perpetual","8h","-0.005417%"
"2022-09-08 01:00:00","GMTUSD Perpetual","8h","-0.001272%"
"2022-09-07 17:00:00","GMTUSD Perpetual","8h","-0.033460%"
"2022-09-07 09:00:00","GMTUSD Perpetual","8h","-0.006382%"
"2022-09-07 01:00:00","GMTUSD Perpetual","8h","-0.009421%"
"2022-09-06 17:00:00","GMTUSD Perpetual","8h","-0.015975%"
"2022-09-06 09:00:00","GMTUSD Perpetual","8h","0.007690%"
"2022-09-06 01:00:00","GMTUSD Perpetual","8h","0.007822%"
"2022-09-05 17:00:00","GMTUSD Perpetual","8h","-0.042798%"
"2022-09-05 09:00:00","GMTUSD Perpetual","8h","-0.025582%"
"2022-09-05 01:00:00","GMTUSD Perpetual","8h","-0.003668%"
"2022-09-04 17:00:00","GMTUSD Perpetual","8h","-0.027046%"
"2022-09-04 09:00:00","GMTUSD Perpetual","8h","0.005314%"
"2022-09-04 01:00:00","GMTUSD Perpetual","8h","-0.011819%"
"2022-09-03 17:00:00","GMTUSD Perpetual","8h","0.000432%"
"2022-09-03 09:00:00","GMTUSD Perpetual","8h","-0.000127%"
"2022-09-03 01:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-09-02 17:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-09-02 09:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-09-02 01:00:00","GMTUSD Perpetual","8h","-0.011538%"
"2022-09-01 17:00:00","GMTUSD Perpetual","8h","-0.014197%"
"2022-09-01 09:00:00","GMTUSD Perpetual","8h","-0.026085%"
"2022-09-01 01:00:00","GMTUSD Perpetual","8h","-0.018582%"
"2022-08-31 17:00:00","GMTUSD Perpetual","8h","-0.022940%"
"2022-08-31 09:00:00","GMTUSD Perpetual","8h","-0.013966%"
"2022-08-31 01:00:00","GMTUSD Perpetual","8h","-0.020677%"
"2022-08-30 17:00:00","GMTUSD Perpetual","8h","0.005104%"
"2022-08-30 09:00:00","GMTUSD Perpetual","8h","-0.033825%"
"2022-08-30 01:00:00","GMTUSD Perpetual","8h","-0.010046%"
"2022-08-29 17:00:00","GMTUSD Perpetual","8h","-0.017055%"
"2022-08-29 09:00:00","GMTUSD Perpetual","8h","-0.062858%"
"2022-08-29 01:00:00","GMTUSD Perpetual","8h","-0.014588%"
"2022-08-28 17:00:00","GMTUSD Perpetual","8h","-0.015405%"
"2022-08-28 09:00:00","GMTUSD Perpetual","8h","-0.023540%"
"2022-08-28 01:00:00","GMTUSD Perpetual","8h","-0.027202%"
"2022-08-27 17:00:00","GMTUSD Perpetual","8h","-0.031686%"
"2022-08-27 09:00:00","GMTUSD Perpetual","8h","-0.023249%"
"2022-08-27 01:00:00","GMTUSD Perpetual","8h","0.004818%"
"2022-08-26 17:00:00","GMTUSD Perpetual","8h","0.000027%"
"2022-08-26 09:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-08-26 01:00:00","GMTUSD Perpetual","8h","0.007625%"
"2022-08-25 17:00:00","GMTUSD Perpetual","8h","-0.009494%"
"2022-08-25 09:00:00","GMTUSD Perpetual","8h","-0.017574%"
"2022-08-25 01:00:00","GMTUSD Perpetual","8h","-0.006089%"
"2022-08-24 17:00:00","GMTUSD Perpetual","8h","-0.013965%"
"2022-08-24 09:00:00","GMTUSD Perpetual","8h","-0.011046%"
"2022-08-24 01:00:00","GMTUSD Perpetual","8h","-0.009044%"
"2022-08-23 17:00:00","GMTUSD Perpetual","8h","-0.039510%"
"2022-08-23 09:00:00","GMTUSD Perpetual","8h","-0.016052%"
"2022-08-23 01:00:00","GMTUSD Perpetual","8h","-0.008982%"
"2022-08-22 17:00:00","GMTUSD Perpetual","8h","-0.073318%"
"2022-08-22 09:00:00","GMTUSD Perpetual","8h","-0.067465%"
"2022-08-22 01:00:00","GMTUSD Perpetual","8h","-0.121933%"
"2022-08-21 17:00:00","GMTUSD Perpetual","8h","-0.058246%"
"2022-08-21 09:00:00","GMTUSD Perpetual","8h","-0.072350%"
"2022-08-21 01:00:00","GMTUSD Perpetual","8h","-0.094319%"
"2022-08-20 17:00:00","GMTUSD Perpetual","8h","-0.114989%"
"2022-08-20 09:00:00","GMTUSD Perpetual","8h","-0.064941%"
"2022-08-20 01:00:00","GMTUSD Perpetual","8h","-0.052385%"
"2022-08-19 17:00:00","GMTUSD Perpetual","8h","-0.011375%"
"2022-08-19 09:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-08-19 01:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-08-18 17:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-08-18 09:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-08-18 01:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-08-17 17:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-08-17 09:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-08-17 01:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-08-16 17:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-08-16 09:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-08-16 01:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-08-15 17:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-08-15 09:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-08-15 01:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-08-14 17:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-08-14 09:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-08-14 01:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-08-13 17:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-08-13 09:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-08-13 01:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-08-12 17:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-08-12 09:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-08-12 01:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-08-11 17:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-08-11 09:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-08-11 01:00:00","GMTUSD Perpetual","8h","0.020683%"
"2022-08-10 17:00:00","GMTUSD Perpetual","8h","0.082737%"
"2022-08-10 09:00:00","GMTUSD Perpetual","8h","0.023081%"
"2022-08-10 01:00:00","GMTUSD Perpetual","8h","0.061657%"
"2022-08-09 17:00:00","GMTUSD Perpetual","8h","0.040386%"
"2022-08-09 09:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-08-09 01:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-08-08 17:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-08-08 09:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-08-08 01:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-08-07 17:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-08-07 09:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-08-07 01:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-08-06 17:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-08-06 09:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-08-06 01:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-08-05 17:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-08-05 09:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-08-05 01:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-08-04 17:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-08-04 09:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-08-04 01:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-08-03 17:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-08-03 09:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-08-03 01:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-08-02 17:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-08-02 09:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-08-02 01:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-08-01 17:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-08-01 09:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-08-01 01:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-07-31 17:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-07-31 09:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-07-31 01:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-07-30 17:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-07-30 09:00:00","GMTUSD Perpetual","8h","-0.004329%"
"2022-07-30 01:00:00","GMTUSD Perpetual","8h","-0.021794%"
"2022-07-29 17:00:00","GMTUSD Perpetual","8h","-0.004209%"
"2022-07-29 09:00:00","GMTUSD Perpetual","8h","-0.010182%"
"2022-07-29 01:00:00","GMTUSD Perpetual","8h","-0.000270%"
"2022-07-28 17:00:00","GMTUSD Perpetual","8h","-0.025032%"
"2022-07-28 09:00:00","GMTUSD Perpetual","8h","0.006792%"
"2022-07-28 01:00:00","GMTUSD Perpetual","8h","-0.033388%"
"2022-07-27 17:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-07-27 09:00:00","GMTUSD Perpetual","8h","-0.004410%"
"2022-07-27 01:00:00","GMTUSD Perpetual","8h","-0.023363%"
"2022-07-26 17:00:00","GMTUSD Perpetual","8h","-0.024510%"
"2022-07-26 09:00:00","GMTUSD Perpetual","8h","-0.038907%"
"2022-07-26 01:00:00","GMTUSD Perpetual","8h","-0.049196%"
"2022-07-25 17:00:00","GMTUSD Perpetual","8h","-0.050899%"
"2022-07-25 09:00:00","GMTUSD Perpetual","8h","-0.015448%"
"2022-07-25 01:00:00","GMTUSD Perpetual","8h","0.001529%"
"2022-07-24 17:00:00","GMTUSD Perpetual","8h","0.002765%"
"2022-07-24 09:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-07-24 01:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-07-23 17:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-07-23 09:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-07-23 01:00:00","GMTUSD Perpetual","8h","0.002467%"
"2022-07-22 17:00:00","GMTUSD Perpetual","8h","0.002869%"
"2022-07-22 09:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-07-22 01:00:00","GMTUSD Perpetual","8h","0.000075%"
"2022-07-21 17:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-07-21 09:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-07-21 01:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-07-20 17:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-07-20 09:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-07-20 01:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-07-19 17:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-07-19 09:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-07-19 01:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-07-18 17:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-07-18 09:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-07-18 01:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-07-17 17:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-07-17 09:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-07-17 01:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-07-16 17:00:00","GMTUSD Perpetual","8h","-0.017634%"
"2022-07-16 09:00:00","GMTUSD Perpetual","8h","0.004775%"
"2022-07-16 01:00:00","GMTUSD Perpetual","8h","-0.018232%"
"2022-07-15 17:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-07-15 09:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-07-15 01:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-07-14 17:00:00","GMTUSD Perpetual","8h","-0.013725%"
"2022-07-14 09:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-07-14 01:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-07-13 17:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-07-13 09:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-07-13 01:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-07-12 17:00:00","GMTUSD Perpetual","8h","0.010000%"
