"Time","Contracts","Funding Interval","Funding Rate"
"2022-12-24 09:00:00","XRPUSD Perpetual","8h","-0.007445%"
"2022-12-24 01:00:00","XRPUSD Perpetual","8h","0.010000%"
"2022-12-23 17:00:00","XRPUSD Perpetual","8h","0.010000%"
"2022-12-23 09:00:00","XRPUSD Perpetual","8h","0.010000%"
"2022-12-23 01:00:00","XRPUSD Perpetual","8h","0.010000%"
"2022-12-22 17:00:00","XRPUSD Perpetual","8h","0.010000%"
"2022-12-22 09:00:00","XRPUSD Perpetual","8h","0.010000%"
"2022-12-22 01:00:00","XRPUSD Perpetual","8h","0.010000%"
"2022-12-21 17:00:00","XRPUSD Perpetual","8h","0.010000%"
"2022-12-21 09:00:00","XRPUSD Perpetual","8h","0.004851%"
"2022-12-21 01:00:00","XRPUSD Perpetual","8h","0.010000%"
"2022-12-20 17:00:00","XRPUSD Perpetual","8h","0.010000%"
"2022-12-20 09:00:00","XRPUSD Perpetual","8h","0.002963%"
"2022-12-20 01:00:00","XRPUSD Perpetual","8h","0.010000%"
"2022-12-19 17:00:00","XRPUSD Perpetual","8h","-0.004319%"
"2022-12-19 09:00:00","XRPUSD Perpetual","8h","0.010000%"
"2022-12-19 01:00:00","XRPUSD Perpetual","8h","0.010000%"
"2022-12-18 17:00:00","XRPUSD Perpetual","8h","0.010000%"
"2022-12-18 09:00:00","XRPUSD Perpetual","8h","0.010000%"
"2022-12-18 01:00:00","XRPUSD Perpetual","8h","0.010000%"
"2022-12-17 17:00:00","XRPUSD Perpetual","8h","0.010000%"
"2022-12-17 09:00:00","XRPUSD Perpetual","8h","-0.012145%"
"2022-12-17 01:00:00","XRPUSD Perpetual","8h","0.010000%"
"2022-12-16 17:00:00","XRPUSD Perpetual","8h","0.010000%"
"2022-12-16 09:00:00","XRPUSD Perpetual","8h","0.010000%"
"2022-12-16 01:00:00","XRPUSD Perpetual","8h","0.010000%"
"2022-12-15 17:00:00","XRPUSD Perpetual","8h","0.010000%"
"2022-12-15 09:00:00","XRPUSD Perpetual","8h","0.010000%"
"2022-12-15 01:00:00","XRPUSD Perpetual","8h","0.010000%"
"2022-12-14 17:00:00","XRPUSD Perpetual","8h","0.010000%"
"2022-12-14 09:00:00","XRPUSD Perpetual","8h","0.010000%"
"2022-12-14 01:00:00","XRPUSD Perpetual","8h","0.002892%"
"2022-12-13 17:00:00","XRPUSD Perpetual","8h","0.010000%"
"2022-12-13 09:00:00","XRPUSD Perpetual","8h","-0.019256%"
"2022-12-13 01:00:00","XRPUSD Perpetual","8h","-0.005293%"
"2022-12-12 17:00:00","XRPUSD Perpetual","8h","0.010000%"
"2022-12-12 09:00:00","XRPUSD Perpetual","8h","-0.005256%"
"2022-12-12 01:00:00","XRPUSD Perpetual","8h","-0.017526%"
"2022-12-11 17:00:00","XRPUSD Perpetual","8h","-0.027495%"
"2022-12-11 09:00:00","XRPUSD Perpetual","8h","-0.033036%"
"2022-12-11 01:00:00","XRPUSD Perpetual","8h","-0.005142%"
"2022-12-10 17:00:00","XRPUSD Perpetual","8h","-0.005290%"
"2022-12-10 09:00:00","XRPUSD Perpetual","8h","-0.009399%"
"2022-12-10 01:00:00","XRPUSD Perpetual","8h","0.002103%"
"2022-12-09 17:00:00","XRPUSD Perpetual","8h","-0.017760%"
"2022-12-09 09:00:00","XRPUSD Perpetual","8h","-0.020666%"
"2022-12-09 01:00:00","XRPUSD Perpetual","8h","-0.005816%"
"2022-12-08 17:00:00","XRPUSD Perpetual","8h","0.001189%"
"2022-12-08 09:00:00","XRPUSD Perpetual","8h","-0.013056%"
"2022-12-08 01:00:00","XRPUSD Perpetual","8h","0.001821%"
"2022-12-07 17:00:00","XRPUSD Perpetual","8h","0.006383%"
"2022-12-07 09:00:00","XRPUSD Perpetual","8h","0.010000%"
"2022-12-07 01:00:00","XRPUSD Perpetual","8h","0.005910%"
"2022-12-06 17:00:00","XRPUSD Perpetual","8h","0.010000%"
"2022-12-06 09:00:00","XRPUSD Perpetual","8h","-0.003976%"
"2022-12-06 01:00:00","XRPUSD Perpetual","8h","0.010000%"
"2022-12-05 17:00:00","XRPUSD Perpetual","8h","0.009578%"
"2022-12-05 09:00:00","XRPUSD Perpetual","8h","-0.000370%"
"2022-12-05 01:00:00","XRPUSD Perpetual","8h","0.008393%"
"2022-12-04 17:00:00","XRPUSD Perpetual","8h","0.006674%"
"2022-12-04 09:00:00","XRPUSD Perpetual","8h","-0.001866%"
"2022-12-04 01:00:00","XRPUSD Perpetual","8h","0.010000%"
"2022-12-03 17:00:00","XRPUSD Perpetual","8h","0.010000%"
"2022-12-03 09:00:00","XRPUSD Perpetual","8h","0.010000%"
"2022-12-03 01:00:00","XRPUSD Perpetual","8h","0.010000%"
"2022-12-02 17:00:00","XRPUSD Perpetual","8h","0.010000%"
"2022-12-02 09:00:00","XRPUSD Perpetual","8h","0.010000%"
"2022-12-02 01:00:00","XRPUSD Perpetual","8h","0.010000%"
"2022-12-01 17:00:00","XRPUSD Perpetual","8h","0.010000%"
"2022-12-01 09:00:00","XRPUSD Perpetual","8h","-0.013804%"
