"Time","Contracts","Funding Interval","Funding Rate"
"2022-12-24 09:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-12-24 01:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-12-23 17:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-12-23 09:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-12-23 01:00:00","BNBUSD Perpetual","8h","-0.009212%"
"2022-12-22 17:00:00","BNBUSD Perpetual","8h","-0.016486%"
"2022-12-22 09:00:00","BNBUSD Perpetual","8h","-0.004894%"
"2022-12-22 01:00:00","BNBUSD Perpetual","8h","-0.001188%"
"2022-12-21 17:00:00","BNBUSD Perpetual","8h","-0.000819%"
"2022-12-21 09:00:00","BNBUSD Perpetual","8h","-0.000927%"
"2022-12-21 01:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-12-20 17:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-12-20 09:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-12-20 01:00:00","BNBUSD Perpetual","8h","-0.009955%"
"2022-12-19 17:00:00","BNBUSD Perpetual","8h","-0.009131%"
"2022-12-19 09:00:00","BNBUSD Perpetual","8h","-0.015009%"
"2022-12-19 01:00:00","BNBUSD Perpetual","8h","-0.016258%"
"2022-12-18 17:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-12-18 09:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-12-18 01:00:00","BNBUSD Perpetual","8h","-0.023390%"
"2022-12-17 17:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-12-17 09:00:00","BNBUSD Perpetual","8h","-0.002731%"
"2022-12-17 01:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-12-16 17:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-12-16 09:00:00","BNBUSD Perpetual","8h","0.000543%"
"2022-12-16 01:00:00","BNBUSD Perpetual","8h","0.005951%"
"2022-12-15 17:00:00","BNBUSD Perpetual","8h","0.001300%"
"2022-12-15 09:00:00","BNBUSD Perpetual","8h","0.007368%"
"2022-12-15 01:00:00","BNBUSD Perpetual","8h","0.003586%"
"2022-12-14 17:00:00","BNBUSD Perpetual","8h","0.001184%"
"2022-12-14 09:00:00","BNBUSD Perpetual","8h","0.009897%"
"2022-12-14 01:00:00","BNBUSD Perpetual","8h","0.015625%"
"2022-12-13 17:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-12-13 09:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-12-13 01:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-12-12 17:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-12-12 09:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-12-12 01:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-12-11 17:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-12-11 09:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-12-11 01:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-12-10 17:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-12-10 09:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-12-10 01:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-12-09 17:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-12-09 09:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-12-09 01:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-12-08 17:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-12-08 09:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-12-08 01:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-12-07 17:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-12-07 09:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-12-07 01:00:00","BNBUSD Perpetual","8h","0.001003%"
"2022-12-06 17:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-12-06 09:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-12-06 01:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-12-05 17:00:00","BNBUSD Perpetual","8h","0.006164%"
"2022-12-05 09:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-12-05 01:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-12-04 17:00:00","BNBUSD Perpetual","8h","0.002284%"
"2022-12-04 09:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-12-04 01:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-12-03 17:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-12-03 09:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-12-03 01:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-12-02 17:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-12-02 09:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-12-02 01:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-12-01 17:00:00","BNBUSD Perpetual","8h","-0.088834%"
"2022-12-01 09:00:00","BNBUSD Perpetual","8h","-0.033611%"
"2022-12-01 01:00:00","BNBUSD Perpetual","8h","-0.038983%"
"2022-11-30 17:00:00","BNBUSD Perpetual","8h","-0.043106%"
"2022-11-30 09:00:00","BNBUSD Perpetual","8h","-0.016093%"
"2022-11-30 01:00:00","BNBUSD Perpetual","8h","-0.003012%"
"2022-11-29 17:00:00","BNBUSD Perpetual","8h","-0.009966%"
"2022-11-29 09:00:00","BNBUSD Perpetual","8h","-0.049982%"
"2022-11-29 01:00:00","BNBUSD Perpetual","8h","-0.093607%"
"2022-11-28 17:00:00","BNBUSD Perpetual","8h","-0.082354%"
"2022-11-28 09:00:00","BNBUSD Perpetual","8h","-0.086150%"
"2022-11-28 01:00:00","BNBUSD Perpetual","8h","-0.061921%"
"2022-11-27 17:00:00","BNBUSD Perpetual","8h","-0.037806%"
"2022-11-27 09:00:00","BNBUSD Perpetual","8h","-0.071600%"
"2022-11-27 01:00:00","BNBUSD Perpetual","8h","-0.016641%"
"2022-11-26 17:00:00","BNBUSD Perpetual","8h","-0.044414%"
"2022-11-26 09:00:00","BNBUSD Perpetual","8h","-0.137656%"
"2022-11-26 01:00:00","BNBUSD Perpetual","8h","-0.144416%"
"2022-11-25 17:00:00","BNBUSD Perpetual","8h","-0.069454%"
"2022-11-25 09:00:00","BNBUSD Perpetual","8h","-0.087153%"
"2022-11-25 01:00:00","BNBUSD Perpetual","8h","-0.090403%"
"2022-11-24 17:00:00","BNBUSD Perpetual","8h","-0.059776%"
"2022-11-24 09:00:00","BNBUSD Perpetual","8h","-0.073692%"
"2022-11-24 01:00:00","BNBUSD Perpetual","8h","-0.049682%"
"2022-11-23 17:00:00","BNBUSD Perpetual","8h","0.019882%"
"2022-11-23 09:00:00","BNBUSD Perpetual","8h","0.024330%"
"2022-11-23 01:00:00","BNBUSD Perpetual","8h","0.004075%"
"2022-11-22 17:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-11-22 09:00:00","BNBUSD Perpetual","8h","-0.001234%"
"2022-11-22 01:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-11-21 17:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-11-21 09:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-11-21 01:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-11-20 17:00:00","BNBUSD Perpetual","8h","0.004419%"
"2022-11-20 09:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-11-20 01:00:00","BNBUSD Perpetual","8h","0.002939%"
"2022-11-19 17:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-11-19 09:00:00","BNBUSD Perpetual","8h","0.000027%"
"2022-11-19 01:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-11-18 17:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-11-18 09:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-11-18 01:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-11-17 17:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-11-17 09:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-11-17 01:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-11-16 17:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-11-16 09:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-11-16 01:00:00","BNBUSD Perpetual","8h","0.000000%"
