"Time","Contracts","Funding Interval","Funding Rate"
"2022-09-20 09:00:00","ADAUSD Perpetual","8h","0.010000%"
"2022-09-20 01:00:00","ADAUSD Perpetual","8h","-0.004037%"
"2022-09-19 17:00:00","ADAUSD Perpetual","8h","0.000417%"
"2022-09-19 09:00:00","ADAUSD Perpetual","8h","-0.011148%"
"2022-09-19 01:00:00","ADAUSD Perpetual","8h","0.010000%"
"2022-09-18 17:00:00","ADAUSD Perpetual","8h","0.010000%"
"2022-09-18 09:00:00","ADAUSD Perpetual","8h","0.005449%"
"2022-09-18 01:00:00","ADAUSD Perpetual","8h","0.010000%"
"2022-09-17 17:00:00","ADAUSD Perpetual","8h","0.000426%"
"2022-09-17 09:00:00","ADAUSD Perpetual","8h","0.010000%"
"2022-09-17 01:00:00","ADAUSD Perpetual","8h","0.010000%"
"2022-09-16 17:00:00","ADAUSD Perpetual","8h","-0.002384%"
"2022-09-16 09:00:00","ADAUSD Perpetual","8h","0.010000%"
"2022-09-16 01:00:00","ADAUSD Perpetual","8h","0.002513%"
"2022-09-15 17:00:00","ADAUSD Perpetual","8h","-0.003700%"
"2022-09-15 09:00:00","ADAUSD Perpetual","8h","-0.001919%"
"2022-09-15 01:00:00","ADAUSD Perpetual","8h","0.010000%"
"2022-09-14 17:00:00","ADAUSD Perpetual","8h","0.010000%"
"2022-09-14 09:00:00","ADAUSD Perpetual","8h","-0.010522%"
"2022-09-14 01:00:00","ADAUSD Perpetual","8h","0.006591%"
"2022-09-13 17:00:00","ADAUSD Perpetual","8h","0.010000%"
"2022-09-13 09:00:00","ADAUSD Perpetual","8h","0.010000%"
"2022-09-13 01:00:00","ADAUSD Perpetual","8h","0.010000%"
"2022-09-12 17:00:00","ADAUSD Perpetual","8h","0.003909%"
"2022-09-12 09:00:00","ADAUSD Perpetual","8h","0.010000%"
"2022-09-12 01:00:00","ADAUSD Perpetual","8h","0.010000%"
"2022-09-11 17:00:00","ADAUSD Perpetual","8h","0.010000%"
"2022-09-11 09:00:00","ADAUSD Perpetual","8h","0.010000%"
"2022-09-11 01:00:00","ADAUSD Perpetual","8h","0.010000%"
"2022-09-10 17:00:00","ADAUSD Perpetual","8h","0.010000%"
"2022-09-10 09:00:00","ADAUSD Perpetual","8h","0.010000%"
"2022-09-10 01:00:00","ADAUSD Perpetual","8h","0.007270%"
"2022-09-09 17:00:00","ADAUSD Perpetual","8h","0.010000%"
"2022-09-09 09:00:00","ADAUSD Perpetual","8h","0.010000%"
"2022-09-09 01:00:00","ADAUSD Perpetual","8h","0.010000%"
"2022-09-08 17:00:00","ADAUSD Perpetual","8h","0.009414%"
"2022-09-08 09:00:00","ADAUSD Perpetual","8h","0.000283%"
"2022-09-08 01:00:00","ADAUSD Perpetual","8h","-0.003088%"
"2022-09-07 17:00:00","ADAUSD Perpetual","8h","-0.000416%"
"2022-09-07 09:00:00","ADAUSD Perpetual","8h","-0.007219%"
"2022-09-07 01:00:00","ADAUSD Perpetual","8h","0.010000%"
"2022-09-06 17:00:00","ADAUSD Perpetual","8h","0.001682%"
"2022-09-06 09:00:00","ADAUSD Perpetual","8h","0.003143%"
"2022-09-06 01:00:00","ADAUSD Perpetual","8h","0.006524%"
"2022-09-05 17:00:00","ADAUSD Perpetual","8h","0.003146%"
"2022-09-05 09:00:00","ADAUSD Perpetual","8h","-0.005510%"
"2022-09-05 01:00:00","ADAUSD Perpetual","8h","-0.010968%"
"2022-09-04 17:00:00","ADAUSD Perpetual","8h","-0.010684%"
"2022-09-04 09:00:00","ADAUSD Perpetual","8h","0.003518%"
"2022-09-04 01:00:00","ADAUSD Perpetual","8h","-0.010799%"
"2022-09-03 17:00:00","ADAUSD Perpetual","8h","0.010000%"
"2022-09-03 09:00:00","ADAUSD Perpetual","8h","-0.005623%"
"2022-09-03 01:00:00","ADAUSD Perpetual","8h","0.005731%"
"2022-09-02 17:00:00","ADAUSD Perpetual","8h","0.010000%"
"2022-09-02 09:00:00","ADAUSD Perpetual","8h","0.005079%"
"2022-09-02 01:00:00","ADAUSD Perpetual","8h","-0.000515%"
"2022-09-01 17:00:00","ADAUSD Perpetual","8h","0.003734%"
"2022-09-01 09:00:00","ADAUSD Perpetual","8h","0.003947%"
"2022-09-01 01:00:00","ADAUSD Perpetual","8h","0.004548%"
"2022-08-31 17:00:00","ADAUSD Perpetual","8h","0.003154%"
"2022-08-31 09:00:00","ADAUSD Perpetual","8h","0.003308%"
"2022-08-31 01:00:00","ADAUSD Perpetual","8h","-0.009747%"
"2022-08-30 17:00:00","ADAUSD Perpetual","8h","-0.004938%"
"2022-08-30 09:00:00","ADAUSD Perpetual","8h","-0.000486%"
"2022-08-30 01:00:00","ADAUSD Perpetual","8h","0.005112%"
"2022-08-29 17:00:00","ADAUSD Perpetual","8h","-0.020742%"
"2022-08-29 09:00:00","ADAUSD Perpetual","8h","0.001326%"
"2022-08-29 01:00:00","ADAUSD Perpetual","8h","0.010000%"
"2022-08-28 17:00:00","ADAUSD Perpetual","8h","-0.023037%"
"2022-08-28 09:00:00","ADAUSD Perpetual","8h","-0.008889%"
"2022-08-28 01:00:00","ADAUSD Perpetual","8h","-0.012620%"
"2022-08-27 17:00:00","ADAUSD Perpetual","8h","-0.016343%"
"2022-08-27 09:00:00","ADAUSD Perpetual","8h","-0.015757%"
"2022-08-27 01:00:00","ADAUSD Perpetual","8h","0.002239%"
"2022-08-26 17:00:00","ADAUSD Perpetual","8h","0.001702%"
"2022-08-26 09:00:00","ADAUSD Perpetual","8h","0.008275%"
"2022-08-26 01:00:00","ADAUSD Perpetual","8h","0.010000%"
"2022-08-25 17:00:00","ADAUSD Perpetual","8h","0.010000%"
"2022-08-25 09:00:00","ADAUSD Perpetual","8h","-0.006938%"
"2022-08-25 01:00:00","ADAUSD Perpetual","8h","0.000637%"
"2022-08-24 17:00:00","ADAUSD Perpetual","8h","-0.005687%"
"2022-08-24 09:00:00","ADAUSD Perpetual","8h","-0.000310%"
"2022-08-24 01:00:00","ADAUSD Perpetual","8h","-0.005744%"
"2022-08-23 17:00:00","ADAUSD Perpetual","8h","-0.002664%"
"2022-08-23 09:00:00","ADAUSD Perpetual","8h","-0.006207%"
