"Time","Contracts","Funding Interval","Funding Rate"
"2022-12-24 09:00:00","APEUSD Perpetual","8h","-0.010929%"
"2022-12-24 01:00:00","APEUSD Perpetual","8h","-0.094391%"
"2022-12-23 17:00:00","APEUSD Perpetual","8h","0.010000%"
"2022-12-23 09:00:00","APEUSD Perpetual","8h","0.010000%"
"2022-12-23 01:00:00","APEUSD Perpetual","8h","-0.098480%"
"2022-12-22 17:00:00","APEUSD Perpetual","8h","-0.168368%"
"2022-12-22 09:00:00","APEUSD Perpetual","8h","-0.093278%"
"2022-12-22 01:00:00","APEUSD Perpetual","8h","-0.031828%"
"2022-12-21 17:00:00","APEUSD Perpetual","8h","-0.130979%"
"2022-12-21 09:00:00","APEUSD Perpetual","8h","0.010000%"
"2022-12-21 01:00:00","APEUSD Perpetual","8h","-0.037289%"
"2022-12-20 17:00:00","APEUSD Perpetual","8h","-0.055266%"
"2022-12-20 09:00:00","APEUSD Perpetual","8h","-0.061670%"
"2022-12-20 01:00:00","APEUSD Perpetual","8h","-0.126410%"
"2022-12-19 17:00:00","APEUSD Perpetual","8h","-0.159290%"
"2022-12-19 09:00:00","APEUSD Perpetual","8h","-0.144828%"
"2022-12-19 01:00:00","APEUSD Perpetual","8h","-0.140736%"
"2022-12-18 17:00:00","APEUSD Perpetual","8h","-0.100728%"
"2022-12-18 09:00:00","APEUSD Perpetual","8h","-0.137784%"
"2022-12-18 01:00:00","APEUSD Perpetual","8h","-0.090924%"
"2022-12-17 17:00:00","APEUSD Perpetual","8h","-0.147590%"
"2022-12-17 09:00:00","APEUSD Perpetual","8h","-0.171563%"
"2022-12-17 01:00:00","APEUSD Perpetual","8h","0.010000%"
"2022-12-16 17:00:00","APEUSD Perpetual","8h","-0.072587%"
"2022-12-16 09:00:00","APEUSD Perpetual","8h","-0.009062%"
"2022-12-16 01:00:00","APEUSD Perpetual","8h","-0.000247%"
"2022-12-15 17:00:00","APEUSD Perpetual","8h","-0.111963%"
"2022-12-15 09:00:00","APEUSD Perpetual","8h","0.010000%"
"2022-12-15 01:00:00","APEUSD Perpetual","8h","-0.023565%"
"2022-12-14 17:00:00","APEUSD Perpetual","8h","-0.089802%"
"2022-12-14 09:00:00","APEUSD Perpetual","8h","-0.250534%"
"2022-12-14 01:00:00","APEUSD Perpetual","8h","-0.161985%"
"2022-12-13 17:00:00","APEUSD Perpetual","8h","-0.135698%"
"2022-12-13 09:00:00","APEUSD Perpetual","8h","-0.165346%"
"2022-12-13 01:00:00","APEUSD Perpetual","8h","-0.001997%"
"2022-12-12 17:00:00","APEUSD Perpetual","8h","-0.089065%"
"2022-12-12 09:00:00","APEUSD Perpetual","8h","-0.223564%"
"2022-12-12 01:00:00","APEUSD Perpetual","8h","-0.000388%"
"2022-12-11 17:00:00","APEUSD Perpetual","8h","-0.012295%"
"2022-12-11 09:00:00","APEUSD Perpetual","8h","0.010000%"
"2022-12-11 01:00:00","APEUSD Perpetual","8h","-0.027254%"
"2022-12-10 17:00:00","APEUSD Perpetual","8h","-0.012347%"
"2022-12-10 09:00:00","APEUSD Perpetual","8h","-0.008206%"
"2022-12-10 01:00:00","APEUSD Perpetual","8h","0.001046%"
"2022-12-09 17:00:00","APEUSD Perpetual","8h","-0.005023%"
"2022-12-09 09:00:00","APEUSD Perpetual","8h","-0.006042%"
"2022-12-09 01:00:00","APEUSD Perpetual","8h","0.003048%"
"2022-12-08 17:00:00","APEUSD Perpetual","8h","0.010000%"
"2022-12-08 09:00:00","APEUSD Perpetual","8h","0.010000%"
"2022-12-08 01:00:00","APEUSD Perpetual","8h","0.010000%"
"2022-12-07 17:00:00","APEUSD Perpetual","8h","0.007792%"
"2022-12-07 09:00:00","APEUSD Perpetual","8h","-0.021698%"
"2022-12-07 01:00:00","APEUSD Perpetual","8h","-0.002945%"
"2022-12-06 17:00:00","APEUSD Perpetual","8h","-0.019296%"
"2022-12-06 09:00:00","APEUSD Perpetual","8h","-0.007012%"
"2022-12-06 01:00:00","APEUSD Perpetual","8h","0.010000%"
"2022-12-05 17:00:00","APEUSD Perpetual","8h","0.004318%"
"2022-12-05 09:00:00","APEUSD Perpetual","8h","0.010000%"
"2022-12-05 01:00:00","APEUSD Perpetual","8h","0.010000%"
"2022-12-04 17:00:00","APEUSD Perpetual","8h","-0.005514%"
"2022-12-04 09:00:00","APEUSD Perpetual","8h","0.006324%"
"2022-12-04 01:00:00","APEUSD Perpetual","8h","0.010000%"
"2022-12-03 17:00:00","APEUSD Perpetual","8h","0.010000%"
"2022-12-03 09:00:00","APEUSD Perpetual","8h","0.007817%"
"2022-12-03 01:00:00","APEUSD Perpetual","8h","0.001641%"
"2022-12-02 17:00:00","APEUSD Perpetual","8h","-0.004454%"
"2022-12-02 09:00:00","APEUSD Perpetual","8h","0.010000%"
"2022-12-02 01:00:00","APEUSD Perpetual","8h","0.010000%"
"2022-12-01 17:00:00","APEUSD Perpetual","8h","0.010000%"
"2022-12-01 09:00:00","APEUSD Perpetual","8h","0.010000%"
"2022-12-01 01:00:00","APEUSD Perpetual","8h","0.010000%"
"2022-11-30 17:00:00","APEUSD Perpetual","8h","0.010000%"
"2022-11-30 09:00:00","APEUSD Perpetual","8h","0.010000%"
"2022-11-30 01:00:00","APEUSD Perpetual","8h","0.010000%"
"2022-11-29 17:00:00","APEUSD Perpetual","8h","0.010000%"
"2022-11-29 09:00:00","APEUSD Perpetual","8h","0.010000%"
"2022-11-29 01:00:00","APEUSD Perpetual","8h","0.010000%"
"2022-11-28 17:00:00","APEUSD Perpetual","8h","0.010000%"
