"Time","Contracts","Funding Interval","Funding Rate"
"2022-12-24 09:00:00","GMTUSD Perpetual","8h","0.006160%"
"2022-12-24 01:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-12-23 17:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-12-23 09:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-12-23 01:00:00","GMTUSD Perpetual","8h","0.009095%"
"2022-12-22 17:00:00","GMTUSD Perpetual","8h","0.004539%"
"2022-12-22 09:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-12-22 01:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-12-21 17:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-12-21 09:00:00","GMTUSD Perpetual","8h","-0.003750%"
"2022-12-21 01:00:00","GMTUSD Perpetual","8h","0.001417%"
"2022-12-20 17:00:00","GMTUSD Perpetual","8h","0.000754%"
"2022-12-20 09:00:00","GMTUSD Perpetual","8h","-0.000692%"
"2022-12-20 01:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-12-19 17:00:00","GMTUSD Perpetual","8h","-0.015299%"
"2022-12-19 09:00:00","GMTUSD Perpetual","8h","-0.018944%"
"2022-12-19 01:00:00","GMTUSD Perpetual","8h","0.001921%"
"2022-12-18 17:00:00","GMTUSD Perpetual","8h","-0.035862%"
"2022-12-18 09:00:00","GMTUSD Perpetual","8h","-0.022519%"
"2022-12-18 01:00:00","GMTUSD Perpetual","8h","-0.036167%"
"2022-12-17 17:00:00","GMTUSD Perpetual","8h","-0.014264%"
"2022-12-17 09:00:00","GMTUSD Perpetual","8h","-0.025555%"
"2022-12-17 01:00:00","GMTUSD Perpetual","8h","0.009694%"
"2022-12-16 17:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-12-16 09:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-12-16 01:00:00","GMTUSD Perpetual","8h","0.007033%"
"2022-12-15 17:00:00","GMTUSD Perpetual","8h","0.003739%"
"2022-12-15 09:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-12-15 01:00:00","GMTUSD Perpetual","8h","0.008765%"
"2022-12-14 17:00:00","GMTUSD Perpetual","8h","0.009772%"
"2022-12-14 09:00:00","GMTUSD Perpetual","8h","0.001275%"
"2022-12-14 01:00:00","GMTUSD Perpetual","8h","0.006567%"
"2022-12-13 17:00:00","GMTUSD Perpetual","8h","-0.013375%"
"2022-12-13 09:00:00","GMTUSD Perpetual","8h","-0.033309%"
"2022-12-13 01:00:00","GMTUSD Perpetual","8h","0.000054%"
"2022-12-12 17:00:00","GMTUSD Perpetual","8h","-0.021491%"
"2022-12-12 09:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-12-12 01:00:00","GMTUSD Perpetual","8h","0.003269%"
"2022-12-11 17:00:00","GMTUSD Perpetual","8h","-0.025353%"
"2022-12-11 09:00:00","GMTUSD Perpetual","8h","-0.030650%"
"2022-12-11 01:00:00","GMTUSD Perpetual","8h","-0.008544%"
"2022-12-10 17:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-12-10 09:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-12-10 01:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-12-09 17:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-12-09 09:00:00","GMTUSD Perpetual","8h","0.000481%"
"2022-12-09 01:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-12-08 17:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-12-08 09:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-12-08 01:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-12-07 17:00:00","GMTUSD Perpetual","8h","0.000576%"
"2022-12-07 09:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-12-07 01:00:00","GMTUSD Perpetual","8h","-0.000938%"
"2022-12-06 17:00:00","GMTUSD Perpetual","8h","0.005214%"
"2022-12-06 09:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-12-06 01:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-12-05 17:00:00","GMTUSD Perpetual","8h","-0.010047%"
"2022-12-05 09:00:00","GMTUSD Perpetual","8h","-0.026376%"
"2022-12-05 01:00:00","GMTUSD Perpetual","8h","0.009918%"
"2022-12-04 17:00:00","GMTUSD Perpetual","8h","-0.003746%"
"2022-12-04 09:00:00","GMTUSD Perpetual","8h","-0.005364%"
"2022-12-04 01:00:00","GMTUSD Perpetual","8h","-0.013110%"
"2022-12-03 17:00:00","GMTUSD Perpetual","8h","-0.001276%"
"2022-12-03 09:00:00","GMTUSD Perpetual","8h","-0.018070%"
"2022-12-03 01:00:00","GMTUSD Perpetual","8h","-0.013995%"
"2022-12-02 17:00:00","GMTUSD Perpetual","8h","-0.016366%"
"2022-12-02 09:00:00","GMTUSD Perpetual","8h","-0.010938%"
"2022-12-02 01:00:00","GMTUSD Perpetual","8h","-0.009698%"
"2022-12-01 17:00:00","GMTUSD Perpetual","8h","0.002828%"
"2022-12-01 09:00:00","GMTUSD Perpetual","8h","-0.022525%"
"2022-12-01 01:00:00","GMTUSD Perpetual","8h","-0.007656%"
"2022-11-30 17:00:00","GMTUSD Perpetual","8h","0.009185%"
"2022-11-30 09:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-11-30 01:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-11-29 17:00:00","GMTUSD Perpetual","8h","-0.000025%"
"2022-11-29 09:00:00","GMTUSD Perpetual","8h","-0.015456%"
"2022-11-29 01:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-11-28 17:00:00","GMTUSD Perpetual","8h","-0.009359%"
"2022-11-28 09:00:00","GMTUSD Perpetual","8h","0.000146%"
"2022-11-28 01:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-11-27 17:00:00","GMTUSD Perpetual","8h","-0.011499%"
"2022-11-27 09:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-11-27 01:00:00","GMTUSD Perpetual","8h","-0.007777%"
"2022-11-26 17:00:00","GMTUSD Perpetual","8h","-0.001669%"
"2022-11-26 09:00:00","GMTUSD Perpetual","8h","-0.006726%"
"2022-11-26 01:00:00","GMTUSD Perpetual","8h","-0.001412%"
"2022-11-25 17:00:00","GMTUSD Perpetual","8h","0.010000%"
"2022-11-25 09:00:00","GMTUSD Perpetual","8h","0.010000%"
