"Time","Contracts","Funding Interval","Funding Rate"
"2022-09-20 09:00:00","BNBUSD Perpetual","8h","-0.002590%"
"2022-09-20 01:00:00","BNBUSD Perpetual","8h","-0.004940%"
"2022-09-19 17:00:00","BNBUSD Perpetual","8h","-0.025766%"
"2022-09-19 09:00:00","BNBUSD Perpetual","8h","-0.017867%"
"2022-09-19 01:00:00","BNBUSD Perpetual","8h","-0.001125%"
"2022-09-18 17:00:00","BNBUSD Perpetual","8h","-0.007630%"
"2022-09-18 09:00:00","BNBUSD Perpetual","8h","-0.010572%"
"2022-09-18 01:00:00","BNBUSD Perpetual","8h","-0.000368%"
"2022-09-17 17:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-09-17 09:00:00","BNBUSD Perpetual","8h","-0.015936%"
"2022-09-17 01:00:00","BNBUSD Perpetual","8h","-0.007717%"
"2022-09-16 17:00:00","BNBUSD Perpetual","8h","-0.010646%"
"2022-09-16 09:00:00","BNBUSD Perpetual","8h","-0.007766%"
"2022-09-16 01:00:00","BNBUSD Perpetual","8h","-0.015621%"
"2022-09-15 17:00:00","BNBUSD Perpetual","8h","-0.012963%"
"2022-09-15 09:00:00","BNBUSD Perpetual","8h","-0.006239%"
"2022-09-15 01:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-09-14 17:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-09-14 09:00:00","BNBUSD Perpetual","8h","-0.018789%"
"2022-09-14 01:00:00","BNBUSD Perpetual","8h","-0.015665%"
"2022-09-13 17:00:00","BNBUSD Perpetual","8h","-0.005307%"
"2022-09-13 09:00:00","BNBUSD Perpetual","8h","-0.004047%"
"2022-09-13 01:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-09-12 17:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-09-12 09:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-09-12 01:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-09-11 17:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-09-11 09:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-09-11 01:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-09-10 17:00:00","BNBUSD Perpetual","8h","-0.001108%"
"2022-09-10 09:00:00","BNBUSD Perpetual","8h","-0.011547%"
"2022-09-10 01:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-09-09 17:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-09-09 09:00:00","BNBUSD Perpetual","8h","-0.001585%"
"2022-09-09 01:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-09-08 17:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-09-08 09:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-09-08 01:00:00","BNBUSD Perpetual","8h","-0.011012%"
"2022-09-07 17:00:00","BNBUSD Perpetual","8h","-0.023197%"
"2022-09-07 09:00:00","BNBUSD Perpetual","8h","-0.031115%"
"2022-09-07 01:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-09-06 17:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-09-06 09:00:00","BNBUSD Perpetual","8h","-0.000292%"
"2022-09-06 01:00:00","BNBUSD Perpetual","8h","-0.000869%"
"2022-09-05 17:00:00","BNBUSD Perpetual","8h","-0.018076%"
"2022-09-05 09:00:00","BNBUSD Perpetual","8h","-0.002942%"
"2022-09-05 01:00:00","BNBUSD Perpetual","8h","-0.012845%"
"2022-09-04 17:00:00","BNBUSD Perpetual","8h","-0.000986%"
"2022-09-04 09:00:00","BNBUSD Perpetual","8h","-0.002673%"
"2022-09-04 01:00:00","BNBUSD Perpetual","8h","-0.002210%"
"2022-09-03 17:00:00","BNBUSD Perpetual","8h","-0.010757%"
"2022-09-03 09:00:00","BNBUSD Perpetual","8h","-0.017766%"
"2022-09-03 01:00:00","BNBUSD Perpetual","8h","-0.006015%"
"2022-09-02 17:00:00","BNBUSD Perpetual","8h","-0.001681%"
"2022-09-02 09:00:00","BNBUSD Perpetual","8h","-0.011971%"
"2022-09-02 01:00:00","BNBUSD Perpetual","8h","-0.011131%"
"2022-09-01 17:00:00","BNBUSD Perpetual","8h","-0.005136%"
"2022-09-01 09:00:00","BNBUSD Perpetual","8h","-0.006306%"
"2022-09-01 01:00:00","BNBUSD Perpetual","8h","-0.010045%"
"2022-08-31 17:00:00","BNBUSD Perpetual","8h","-0.000082%"
"2022-08-31 09:00:00","BNBUSD Perpetual","8h","-0.010115%"
"2022-08-31 01:00:00","BNBUSD Perpetual","8h","-0.010535%"
"2022-08-30 17:00:00","BNBUSD Perpetual","8h","-0.008668%"
"2022-08-30 09:00:00","BNBUSD Perpetual","8h","-0.005065%"
"2022-08-30 01:00:00","BNBUSD Perpetual","8h","-0.010104%"
"2022-08-29 17:00:00","BNBUSD Perpetual","8h","-0.018307%"
"2022-08-29 09:00:00","BNBUSD Perpetual","8h","-0.028473%"
"2022-08-29 01:00:00","BNBUSD Perpetual","8h","-0.001158%"
"2022-08-28 17:00:00","BNBUSD Perpetual","8h","-0.022095%"
"2022-08-28 09:00:00","BNBUSD Perpetual","8h","-0.011557%"
"2022-08-28 01:00:00","BNBUSD Perpetual","8h","-0.019349%"
"2022-08-27 17:00:00","BNBUSD Perpetual","8h","-0.014409%"
"2022-08-27 09:00:00","BNBUSD Perpetual","8h","-0.024983%"
"2022-08-27 01:00:00","BNBUSD Perpetual","8h","-0.013140%"
"2022-08-26 17:00:00","BNBUSD Perpetual","8h","-0.019067%"
"2022-08-26 09:00:00","BNBUSD Perpetual","8h","-0.008948%"
"2022-08-26 01:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-08-25 17:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-08-25 09:00:00","BNBUSD Perpetual","8h","-0.009696%"
"2022-08-25 01:00:00","BNBUSD Perpetual","8h","-0.012166%"
"2022-08-24 17:00:00","BNBUSD Perpetual","8h","-0.005147%"
"2022-08-24 09:00:00","BNBUSD Perpetual","8h","-0.000603%"
"2022-08-24 01:00:00","BNBUSD Perpetual","8h","-0.013537%"
"2022-08-23 17:00:00","BNBUSD Perpetual","8h","-0.019473%"
"2022-08-23 09:00:00","BNBUSD Perpetual","8h","0.000000%"
"2022-08-23 01:00:00","BNBUSD Perpetual","8h","0.000000%"
